title,year,conference
 Weighted transformer network for machinetranslation,2017, arXiv preprint arXiv:1711
 Designing neural network architec-tures using reinforcement learning,2017, In 5th International Conference on Learning Representations
 The best of both worlds: Combiningrecent advances in neural machine translation,2018, In Proceedings of the 56th Annual Meeting ofthe Associationfor Computational Linguistics (Volume 1: Long Papers)
 Net2net: Accelerating learning via knowledgetransfer,2016, In Yoshua Bengio and Yann LeCun (eds
 Classicalstructured prediction losses for sequence to sequence learning,2018, In Proceedings of the 2018Conference of the North American Chapter of the Association for Computational Linguistics:Human Language Technologies
 Simple and efficient architecture searchfor convolutional neural networks,2018, In 6th International Conference on Learning Representations
 A convolutional encoder modelfor neural machine translation,2017, In Proceedings of the 55th Annual Meeting of the Association forComputational Linguistics (Volume 1: Long Papers)
 Adam: A method for stochastic optimization,2015, In 3rd InternationalConference on Learning Representations
 Scaling neural machine translation,2018, InProceedings of the Third Conference on Machine Translation: Research Papers
 Regularizingneural networks by penalizing confident output distributions,2017, In 5th International Conference onLearning Representations
 Artificial intelligence: a modern approach,2002, 2002
 Neural machine translation of rare words withsubword units,2016, In Proceedings of the 54th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers) 
 The evolved transformer,2019, In International Conference onMachine Learning
 Re-thinking the inception architecture for computer vision,2016, In 2016 IEEE Conference on ComputerVision and Pattern Recognition
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Neural architecture search with reinforcement learning,2017, In 5thInternational Conference on Learning Representations
