title,year,conference
 A survey of machinelearning for big code and naturalness,2018, ACM Computing Surveys (CSUR)
 Typilus: Neural type hints,2020, InProgramming Language Design and Implementation (PLDI)
 code2seq: Generating sequences fromstructured representations of code,2019, In International Conference on Learning Representations
 code2vec: Learning distributed represen-tations of code,2019, Proceedings of the ACM on Programming Languages
 Automatic generation of peephole superoptimizers,1595, In Proceedingsof the 12th International Conference on Architectural Support for Programming Languages andOperating Systems
 Neural code comprehension: Alearnable representation of code semantics,2018, In NeurIPS
 Adversarial robustness for code,2020, CoRR
" Signatureverification using a"" siamese"" time delay neural network",1994, In Advances in neural informationprocessing systems
 A simple framework forcontrastive learning of visual representations,2020, In International Conference on Macnine Learning
 Improved baselines with momentumcontrastive learning,2020, arXiv preprint arXiv:2003
 BERT: Pre-training ofdeep bidirectional transformers for language understanding,2018, In Annual Conference of the NorthAmerican Chapter of the Association for Computational Linguistics
 CERT: Contrastive self-supervised learning for language under-standing,2020, arXiv preprint arXiv:2005
 CodeBERT: A pre-trained model for programming and naturallanguages,2020, arXiv preprint arXiv:2002
 A public unifiedbug dataset for Java,2018, In Proceedings of the 14th International Conference on Predictive Modelsand Data Analytics in Software Engineering
 Unsupervised representation learning bypredicting image rotations,2018, arXiv preprint arXiv:1803
 DeCLUTR: Deep contrastive learningfor unsupervised textual representations,2020, arXiv preprint arXiv:2006
 Noise-contrastive estimation: A new estimation principlefor unnormalized statistical models,2010, In Proceedings of the Thirteenth International Conference onArtificial Intelligence and Statistics
 Dimensionality reduction by learning an invariantmapping,2006, In 2006 IEEE Computer Society Conference on Computer Vision and Pattern Recognition(CVPR’06)
 Momentum contrast forunsupervised visual representation learning,2019, arXiv preprint arXiv:1911
 Deep learning typeinference,2018, In Proceedings of the 2018 26th ACM Joint Meeting on European Software EngineeringConference and Symposium on the Foundations of Software Engineering
 Data-efficient image recognition with contrastive predictive coding,2019, InInternational Conference on Machine Learning
 Bidirectional lstm-crf models for sequence tagging,2015, arXivpreprint arXiv:1508
 A field study of refactoringchallenges and benefits,2012, In Proceedings of the ACM SIGSOFT 20th International Symposium onthe Foundations of Software Engineering
 Subword regularization: Improving neural network translation models with multiple sub-word candidates,2018, In Proceedings of the 56th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Roberta: A robustly optimized bert pretrainingapproach,2019, arXiv preprint arXiv:1907
 Superoptimizer: A look at the smallest program,1987, In Proceedings of the SecondInternational Conference on Architectual Support for Programming Languages and OperatingSystems
 Distributed representationsof words and phrases and their compositionality,2013, In Advances in neural information processingsystems
 Natural language models for predicting programmingcomments,2013, In Proceedings of the 51st Annual Meeting of the Association for ComputationalLinguistics (Volume 2: Short Papers)
 Representation learning with contrastive predictivecoding,2018, arXiv preprint arXiv:1807
 Contextencoders: Feature learning by inpainting,2016, In Proceedings of the IEEE conference on computervision and pattern recognition
 Deep contextualized word representations,2018, In Proc
 Typewriter: Neural type predictionwith search-based validation,2019, arXiv preprint arXiv:1912
 Improving language under-standing by generative pre-training,2018, ArXiv
 Languagemodels are unsupervised multitask learners,2019, ArXiv
 Classes of recursively enumerable sets and their decision problems,1953, Transactionsofthe American Mathematical Society
 Facenet: A unified embedding for facerecognition and clustering,2015, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Bidirectional recurrent neural networks,1997, Signal Processing
 Neural machine translation of rare words withsubword units,2015, arXiv preprint arXiv:1508
 Synthetic datasets for neural program synthesis,2019, arXiv preprint arXiv:1912
 Contrastive multiview coding,2019, CoRR
 Attention is all you need,2017, In Advances in Neural InformationProcessing Systems
 COSET: A benchmark for evaluating neural program embed-dings,2019, arXiv preprint arXiv:1905
 Lambdanet: Probabilistic type inference usinggraph neural networks,2020, In International Conference on Learning Representations
 Unsupervised feature learning via non-parametric instance discrimination,2018, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Colorful image colorization,2016, In EuropeanConference on Computer Vision
