title,year,conference
 Emnist: Extending mnistto handwritten letters,2017, 2017 International Joint Conference on Neural Networks (IJCNN)
 BERT: Pre-training of deepbidirectional transformers for language understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Towards a neural statistician,2017, In International Conference onLearning Representations
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In Proceedings of the 34th International Conference on Machine Learning
 Application of the radon-nikodym theorem to the theory ofsufficient statistics,1949, The Annals of Mathematical Statistics
 Deep residual learning for image recog-nition,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Mask R-CNN,2017, In 2017 IEEEInternational Conference on Computer Vision (ICCV)
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations
 Auto-encoding variational bayes,2014, In International Conferenceon Learning Representations
 Siamese neural networks for one-shotimage recognition,2015, In Proceedings of the 32nd International Conference on Machine Learning
 Learning multiple layers of features from tiny images,2009, Technical report
 Readingdigits in natUral images with UnsUpervised featUre learning,2011, 2011
 Optimization as a model for few-shot learning,2017, In InternationalConference on Learning Representations
 Meta-learning with latent embedding optimization,2019, In International Conferenceon Learning Representations
 Meta-learning with memory-aUgmented neUral networks,2016, In Proceedings of The 33rd InternationalConference on Machine Learning
 Few-shot learning with graph neUral networks,2018, InInternational Conference on Learning Representations
 Prototypical networks for few-shot learning,2017, InAdvances in Neural Information Processing Systems 30
 On the importance of initial-ization and momentUm in deep learning,2013, In Proceedings of the 30th International Conference onMachine Learning
 Match-ing networks for one shot learning,2016, In Advances in Neural Information Processing Systems 29
 Fashion-mnist: a novel image dataset for benchmark-ing machine learning algorithms,2017, CoRR
