title,year,conference
 Limits of estimating heterogeneous treatment effects:Guidelines for practical algorithm design,2018, In Jennifer Dy and Andreas Krause (eds
 Deep counterfactual networks withpropensity-dropout,2017, arXiv preprint arXiv:1706
 Causal inference and the data-fusion problem,0027, Proceedings of theNational Academy of Sciences
 Bart: Bayesian additive regressiontrees,2010, Annals of Applied Statistics
 Learning causalstructures using regression invariance,2017, In I
 Review of causal discovery methods based ongraphical models,2019, Frontiers in Genetics
 Review of causal discovery methods based ongraphical models,2019, Frontiers in genetics
 Learning representations for counterfactualinference,2016, In International conference on machine learning
 Conditional adversarialdomain adaptation,2018, In S
 Ethnic and socioeconomic differences in sars-cov-2 in-fection: prospective cohort study using uk biobank,2020, medRxiv
 A survey on transfer learning,1041, IEEE Transactions on Knowledge and DataEngineering
 The central role of the propensity score in observationalstudies for causal effects,1983, Biometrika
 A comparison of methodsfor model selection when estimating individual treatment effects,2018, arXiv preprint arXiv:1804
 Estimating the dimension of a model,1978, TheAnnals ofStatistics
 The hardness of conditional independence testing and thegeneralised covariance measure,2020, Annals of Statistics
 Adversarial discriminative domainadaptation,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Factors associated with covid-19-related death using opensafely,2020, Nature
 Representation learningfor treatment effect estimation from observational data,2018, In Advances in Neural InformationProcessing Systems
 Towards accurate model selectionin deep unsupervised domain adaptation,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
