title,year,conference
 Self-labelling via simultaneous clustering and representationlearning,2019, In International Conference on Learning Representations
 Learning de-biasedrepresentations with biased representations,2019, arXiv preprint arXiv:1910
 Greedy layer-wise training ofdeep networks,2007, In Advances in neural information processing Systems
 Locality preserving nonnegativematrix factorization,2009, In IJCAI
 Deep clustering for unsuper-vised learning of visual features,2018, In Proceedings of the European Conference on Computer Vision(ECCV)
 Intriguing properties of contrastive losses,2020, arXiv preprint arXiv:2011
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 Bigself-supervised models are strong semi-supervised learners,2020, arXiv preprint arXiv:2006
 Improved baselines with momentumcontrastive learning,2020, arXiv preprint arXiv:2003
 Class-balanced loss based oneffective number of samples,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Dimensionality reduction by learning an invariantmapping,2006, In 2006 IEEE Computer Society Conference on Computer Vision and Pattern Recognition(CVPR’06)
 Associativedeep clustering: Training a classification network with no labels,2018, In German Conference on PatternRecognition
 Invariant information clustering for unsupervisedimage classification and segmentation,2019, In Proceedings of the IEEE International Conference onComputer Vision
 Supervised contrastive learning,2020, arXiv preprintarXiv:2004
 Adam: A method for stochastic optimization,2015, In ICLR
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Robust inference viagenerative classifiers for handling noisy labels,2019, In International Conference on Machine Learning
 Smooth neighbors on teacher graphs forsemi-supervised learning,2018, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Unsupervised representation learning with deep con-volutional generative adversarial networks,2016, International Conference on Learning Representations
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Understanding contrastive representation learning through align-ment and uniformity on the hypersphere,2020, arXiv preprint arXiv:2005
 Deepcomprehensive correlation mining for image clustering,2019, In Proceedings of the IEEE InternationalConference on Computer Vision
 Unsupervised feature learning via non-parametric instance discrimination,2018, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Joint unsupervised learning of deep representationsand image clusters,2016, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Large batch training of convolutional networks,2017, arXivpreprint arXiv:1708
 Self-tuning spectral clustering,2005, In Advances in neuralinformation processing systems
 Split-brain autoencoders: Unsupervised learning bycross-channel prediction,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
