title,year,conference
 On difficulties of Cross-lingualTransfer with Order Differences: A Case Study on Dependency Parsing,2019, In NAACL
 Unsupervised Hyperalignment for Multilingual WordEmbeddings,2019, In ICLR
 Unsupervised Word Mapping Using Structural Similaritiesin Monolingual Embeddings,2018, Transactions of the Association for Computational Linguistics
 Gromov-Wasserstein Alignment of Word Embedding Spaces,2018, InEMNLP
 Learning Principled Bilingual Mappings of Word Embeddingswhile Preserving Monolingual Invariance,2016, In EMNLP
 A Robust Self-learning Method for Fully UnsupervisedCross-lingual Mappings of Word Embeddings,2018, In ACL
 Generalizing and Improving Bilingual Word EmbeddingMappings with a Multi-step Framework of Linear Transformations,2018, In AAAI
 Towards Cross-lingual Distributed Representations without Parallel Text Trainedwith Adversarial Autoencoders,2016, In Workshop on Representation Learning for NLP
 A Method for Registration of 3-D Shapes,1992, Transactions on PatternAnalysis and Machine Intelligence
 Enriching Word Vectors with Subword Infor-mation,2017, Transactions of the Association for Computational Linguistics
 Word Translation Without ParallelData,2018, In ICLR
 Sinkhorn Distances: Lightspeed Computation of Optimal Transport,2013, In NIPS
 Maximum likelihood from incomplete data viathe em algorithm,1977, JOURNAL OF THE ROYAL STATISTICAL SOCIETY
 Cross-lingual Synonymy Overlap,2015, In RANLP
 Improving Cross-LingualWord Embeddings by Meeting in the Middle,2018, In EMNLP
 Domain-adversarial training of neural net-works,1532, J
 Generative Adversarial Nets,2014, In NIPS
 BilBOWA: Fast Bilingual Distributed Representations with-out Word Alignments,2015, In ICML
 Unsupervised Alignment of Embeddings with WassersteinProcrustes,2019, In AISTATS
 Distributional Structure,1954, Word
 Non-Adversarial Unsupervised Word Translation,2018, In EMNLP
 Learning Multilingual Word Em-beddings in Latent Metric Space: A Geometric Approach,2019, Transactions of the Association forComputational Linguistics
 Loss in Translation: LearningBilingual Word Mapping with a Retrieval Criterion,2018, In EMNLP
 Inducing Cross-lingual Distributed Representations ofWords,2012, In COLING
 The Geometry of Culture: Analyzing Meaning throughWord Embeddings,2019, American Sociological Review
 Unsupervised Machine Translation usingMonolingual Corpora only,2018, In ICLR
 Automated Self-learning Chatbot Initially Build as a FAQsDatabase Information Retrieval System,2018, Informatica (Slovenia)
 Distributed Representations of Wordsand Phrases and their Compositionality,2013, In NIPS
 Point Set Registration: Coherent Point Drift,2010, Transactions on PatternAnalysis and Machine Intelligence
 Semantic Typology andSpatial Conceptualization,1998, Language
 GloVe: Global Vectors for Word Representation,2014, InEMNLP
 AliMe Chat: ASequence to Sequence and Rerank based Chatbot Engine,2017, In ACL
 A Generalized Solution of the Orthogonal Procrustes Problem,1966, Psychometrika
 On the Limitations ofUnsupervised Bilingual Dictionary Induc-tion,2018, In ACL
 Cross-lingual Alignment vs JointTraining: A Comparative Study and A Simple Unified Framework,2020, In ICLR
 Distributed Word Representation Learning for Cross-lingual DependencyParsing,2014, In CoNLL
 Unsupervised Cross-lingual Transfer of Word EmbeddingSpaces,2018, In EMNLP
 Adversarial Training for Unsupervised Bilingual LexiconInduction,2017, In ACL
 Earth Mover’s Distance Minimization for UnsupervisedBilingual Lexicon Induction,2017, In EMNLP
 A Review of Point SetRegistration: From Pairwise Registration to Groupwise Registration,2019, Sensors
 Spatial Semantics: Modeling the meaning of Prepositions,2017, Language and LinguisticsCompass
