title,year,conference
 On the robustness of semantic segmentationmodels to adversarial attacks,2018, In IEEE Conference on Computer Vision and Pattern Recognition
 Unrestricted adversarialexamples via semantic manipulation,2020, In International Conference on Learning Representations
 Salient object detection: A benchmark,2015, IEEEtransactions on image processing
 Heat and blur: An effective and fast defense against adversarialexamples,2020, arXiv preprint
 Unrestricted adversarial examples,2018, arXiv preprint
 Towards evaluating the robustness of neural networks,2017, IEEESymposium on Security and Privacy
 Certified adversarial robustness via randomizedsmoothing,2019, In International Conference on Machine Learning
 Imagenet: A large-scale hierarchicalimage database,2009, In 2009 IEEE Conference on Computer Vision and Pattern Recognition
 Explaining and harnessing adversarialexamples,2015, In International Conference on Learning Representations
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Salient region segmentation,2018, arXiv preprint
 Understanding low- and high-levelcontributions to fixation prediction,2017, In IEEE International Conference on Computer Vision
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Fully convolutional netWorks for semanticsegmentation,2015, In Proceedings of the IEEE conference on computer vision and pattern recognition
 ToWards verifyingrobustness of neural netWorks against semantic perturbations,2020, In International Conference onLearning Representations
 Deepfool: a simple andaccurate method to fool deep neural networks,2016, In Proceedings of the IEEE conference on computervision and pattern recognition
 Distillation as adefense to adversarial perturbations against deep neural networks,2016, In IEEE Symposium on Securityand Privacy (SP)
 Certified defenses against adversarialexamples,2018, In International Conference on Learning Representations
 Accessorize to a crime:Real and stealthy attacks on state-of-the-art face recognition,2016, In ACM SIGSAC Conference onComputer and Communications Security
 Intriguing properties of neural networks,2014, In International Conference on LearningRepresentations
 A feature-integration theory of attention,1980, Cognitive psychology
 Ro-bustness may be at odds with accuracy,2019, In International Conference on Learning Representations
 Noise or signal: The role of imagebackgrounds in object recognition,2020, arXiv preprint
 Adversarialexamples for semantic segmentation and object detection,2017, In Proceedings of the IEEE InternationalConference on Computer Vision
