title,year,conference
 Last mile delivery by drones:An estimation of viable market potential and access to citizens across european cities,2019, EuropeanTransport Research Review
 Exploratory com-binatorial optimization with reinforcement learning,2019, arXiv preprint arXiv:1909
 The multiple traveling salesman problem: an overview of formulations and solutionprocedures,2006, Omega
 Learning combinatorialoptimization algorithms over graphs,2017, In Advances in Neural Information Processing Systems
 The truck dispatching problem,1959, Management science
 Market-based multirobot coor-dination: A survey and analysis,2006, Proceedings of the IEEE
 Graph convolutional reinforcementlearning,2020, In International Conference on Learning Representations
 Task allocation and collision-free path planning of central-ized multi-robots system for industrial plant inspection using heuristic methods,2016, Robotics andAutonomous Systems
 Learning the multiple traveling salesmen problem with permutationinvariant pooling networks,2018, ArXiv
 Multi-robot task allocation: A review of thestate-of-the-art,2015, In Cooperative Robots and Sensor Networks 2015
 Learning heuristics over large graphs via deep reinforcement learning,2019, arXiv preprintarXiv:1903
 A note on learning algorithms forquadratic assignment with graph neural networks,2017, stat
 A taxonomy for task allocationproblems with temporal and ordering constraints,2017, Robotics and Autonomous Systems
 Cooperative heterogeneous multi-robot systems:a survey,2019, ACM Computing Surveys (CSUR)
 Auction-based task alloca-tion for multi-robot teams in dynamic environments,2015, In Conference Towards Autonomous RoboticSystems
 Attention is all you need,2017, CoRR
 The grand challenges ofscience robotics,2018, Science robotics
