title,year,conference
 Understanding batch normaliza-tion,2018, In NIPS
 The cityscapes dataset for semantic urbanscene understanding,2016, In CVPR
 Autoaugment:Learning augmentation strategies from data,2019, In CVPR
 ImageNet: A Large-Scale HierarchicalImage Database,2009, In CVPR09
 Generalisation in humans and deep neural networks,2018, In NIPS
 Motivatingthe rules of the game for adversarial example research,2018, CoRR
 Adversarially robust distillation,2020, InAAAI
 Explaining and harnessing adversarialexamples,2015, In ICLR
 Deep residual learning for imagerecognition,2016, In CVPR
 Benchmarking neural network robustness to commoncorruptions and perturbations,2019, In ICLR
 Augmix: A simple data processing method to improve robustness and uncertainty,2020, InICLR
 Arbitrary style transfer in real-time with adaptive instance normal-ization,2017, In ICCV
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In ICML
 Adversarial machine learning at scale,2017, InICLR
 On feature normal-ization and data augmentation,2020, CoRR
 Revisiting batch normalizationfor practical domain adaptation,2017, In ICLR Workshop
 Deepfool: a simple andaccurate method to fool deep neural networks,2016, In CVPR
 Two at once: Enhancing learning andgeneralization capacities via ibn-net,2018, In ECCV
 Playing for data: Ground truthfrom computer games,2016, In ECCV
 The synthiadataset: A large collection of synthetic images for semantic segmentation of urban scenes,2016, In TheIEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Intriguing properties of neural networks,2014, In ICLR
 Instance normalization: The missingingredient for fast stylization,2016, CoRR
 Recognizing instagram filtered images withfeature de-stylization,2020, In AAAI
 Adversarialexamples improve image recognition,2020, In CVPR
 Multi-scale context aggregation by dilated convolutions,2016, In ICLR
 Colorful image colorization,2016, In ECCV
 Training code for all other methods are obtained from official repository,2021, Forall methods
