title,year,conference
 VisualPhishNet: Zero-Day Phishing Web-site Detection by Visual Similarity,2020, In Proceedings of the 2020 ACM SIGSAC Conference onComputer and Communications Security
 Robust Optimization,2009, Princeton Series in AppliedMathematics
 Evasion attacks against machine learning at test time,1611, Lecture Notesin ComputerScience
 Towards evaluating the robustness of neural networks,2017, In 2017 IEEESymposium on Security and Privacy (SP)
 Large scale online learning of imagesimilarity through ranking,1532, J
 Generative adversarial nets,2014, In Z
 Explaining and harnessing adversarialexamples,2015, In International Conference on Learning Representations
 Deep Residual Learning for ImageRecognition,2016, 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 In defense of the triplet loss for person re-identification,2017, ArXiv
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations (ICLR)
 Facenet: A unified embedding for facerecognition and clustering,2015, 2015 IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Deep metric learning via liftedstructured feature embedding,2016, In IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Intriguing properties of neural networks,2014, In International Conference onLearning Representations
 Going Deeper with Convolutions,2015, InComputer Vision and Pattern Recognition (CVPR)
 Deep metric learning with angular loss,2017, In 2017 IEEEInternational Conference on Computer Vision (ICCV)
 Fast is better than free: Revisiting adversarial training,2020, In8th International Conference on Learning Representations
 Sampling matters indeep embedding learning,2017, 2017 IEEE International Conference on Computer Vision (ICCV)
