title,year,conference
 OpenAI Gym,2016, arXiv preprint arXiv:1606
 Exploration by random net-work distillation,2019, In 7th International Conference on Learning Representations
 Meta learning sharedhierarchies,2018, In 6th International Conference on Learning Representations
 VIME:variational information maximizing exploration,2016, In Daniel D
 Optimizing agent behavior over long time scales by transportingvalue,2018, CoRR
 Off-policy evaluation via off-policy classification,2019, In Hanna M
 Sparse attentive backtracking: Temporal credit assignment through remind-ing,2018, In Samy Bengio
 Positive-unlabeled learning with non-negative risk estimator,2017, In Isabelle Guyon
 Sample-efficient deep reinforcement learn-ing via episodic backward update,2019, In Hanna M
 Policy invariance Under reward transformations:Theory and application to reward shaping,1999, In Ivan Bratko and Saso Dzeroski (eds
 Solving rUbik’s cUbe with a robot hand,2019, CoRR
 CUriosity-driven explorationby self-sUpervised prediction,2017, In Doina PrecUp and Yee Whye Teh (eds
 Intrinsic and extrinsic motivations: Classic definitions andnew directions,2000, Contemporary educational psychology
 Masteringthe game of go with deep neUral networks and tree search,2016, Nat
 An emphatic approach to theproblem of off-policy temporal-difference learning,2016, J
 Grandmaster level in starcraft II using multi-agent reinforcement learning,2019, Nat
 Soft expert reward learning for vision-and-language naviga-tion,2020, CoRR
 Scheduledintrinsic drive: A hierarchical take on intrinsically motivated exploration,2019, CoRR
 On learning intrinsic rewards for policy gradientmethods,2018, In Samy Bengio
