title,year,conference
 The cityscapes dataset for semanticurban scene understanding,2016, In Proc
 Autoaugment:Learning augmentation strategies from data,2019, In Proceedings of the IEEE conference on computervision and pattern recognition
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Bohb: Robust and efficient hyperparameter opti-mization at scale,2018, arXiv preprint arXiv:1807
 Bag of tricks forimage classification with convolutional neural networks,2019, In The IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Norm matters: efficient and accuratenormalization schemes in deep networks,2018, In Advances in Neural Information Processing Systems
 Squeeze-and-excitation networks,2018, In Proceedings of the IEEEconference on computer vision and pattern recognition
 Deep networks withstochastic depth,2016, In European conference on computer vision
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, arXiv preprint arXiv:1502
 Imagenet classification with deep convo-Iutional neural networks,2012, In Advances in neural information processing Systems
 An exponential learning rate schedule for deep learning,2019, arXivpreprint arXiv:1910
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Sgdr: Stochastic gradient descent with warm restarts,2016, arXivpreprint arXiv:1608
 Searching for activation functions,2017, arXivpreprint arXiv:1710
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, In Advances in neural information processing systems
 Weight normalization: A simple reparameterization to acceleratetraining of deep neural networks,2016, In Advances in neural information processing systems
 Mo-bilenetv2: Inverted residuals and linear bottlenecks,2018, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
 Rethink-ing the inception architecture for computer vision,2016, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
 Efficientnet: Rethinking model scaling for convolutional neuralnetworks,2019, arXiv preprint arXiv:1905
 Group normalization,2018, CoRR
 Nas-bench-101: Towards reproducible neural architecture search,2019, arXiv preprint arXiv:1902
 Ocnet: Object context network for scene parsing,2018, arXiv preprintarXiv:1809
 mixup: Beyond empiricalrisk minimization,2017, arXiv preprint arXiv:1710
