title,year,conference
 Recognition in terra incognita,1611, Lecture NoteS inComPuter Science
 A theory of learning from different domains,2010, Machine Iearning
 Domaingeneralization by solving jigsaw puzzles,2019, In ProceedingS of the IEEE Conference on ComPuterViSion and Pattern Recognition
 Natural neural networks,2015, In AdVanceSin NeuraI Information ProceSSing Systems
 Exploringthe landscape of spatial robustness,2017, arXiv PrePrint arXiv:1712
 Explaining and harnessing adversarialexamples,2014, arXiv PrePrint arXiv:1412
 Achieving robustness in the wild via adversarial mixing with disentangledrepresentations,2019, arXiv PrePrint arXiv:1912
 Soft actor-critic: Off-policymaximum entropy deep reinforcement learning with a stochastic actor,2018, In Jennifer Dy and AndreasKrause (eds
 Towards non-i,2019,i
 Benchmarking neural network robustness to commoncorruptions and perturbations,2019, arXiv PrePrint arXiv:1903
 A baseline for detecting misclassified and out-of-distributionexamples in neural networks,2016, arXiv PrePrint arXiv:1610
 Deep anomaly detection with outlierexposure,2018, arXiv PrePrint arXiv:1812
 Designing data augmentation for simulatinginterventions,2020, arXiv PrePrint arXiv:2005
 PrObabiIiStiC graphical models: PrinCiPIeS and techniques,2009, 2009
 Imagenet classification with deep convo-lutional neural networks,2012, In AdVanCeS in neuralinformation PrOCeSSing systems
 Detecting and correcting for label shift withblack box predictors,2018, arXiv PrePrint arXiv:1802
 Conditional adversarialdomain adaptation,2018, In AdvanCeS in NeuraI InfOrmatiOn PrOCeSSing Systems
 A unifying view on dataset shift in classification,2012, Pattem recognition
 Domain adaptation via transfercomponent analysis,2010, IEEE TranSaCtiOnS on NeUraI Networks
 Causal inference by using invariantprediction: identification and confidence intervals,2016, JOUmaI of the Royal StatiStiCaI Society: SerieSB (StatiStiCaI Methodology)
 EIementS of causal inference: foundationsand Iearning algorithms,2017, 2017
 Oncausal and anticausal learning,2012, In Proceedings of the 29th International COference on InternationalConference on MaChine Learning
 When training and test sets are different: characterising learning transfer,2009, In InDataSet Shift in MaChine Learning
 One pixel attack for fooling deep neuralnetworks,2019, IEEE TranSaCtionS on EvolUtionary Computation
 Unbiased look at dataset bias,1521, In CVPR 2011
 Adversarial discriminative domainadaptation,2017, In ProCeedingS of the IEEE ConferenCe on ComPUter ViSion and Pattern Recognition
 Learning robust representations byprojecting superficial statistics out,2019, arXiv PrePrint arXiv:1903
 Understandingdeep learning requires rethinking generalization,2016, arXiv PrePrint arXiv:1611
