title,year,conference
 Unifiedrational protein engineering with sequence-only deep representation learning,2019, bioRxiv
 Learning to learn by gradient descent by gradient descent,2016, arXiv preprint arXiv:1606
 Learning generative models for protein fold families,2011, Proteins: Structure
 Learning feed-forwardone-shot learners,2016, In Advances in neural information processing systems
 Multitask learning,1998, In Learning to learn
 Fast patch-based style transfer of arbitrary style,2016, arXiv preprintarXiv:1612
 Mutual information without the influence of phylogenyor entropy dramatically improves residue contact prediction,2008, Bioinformatics
 Improved contact predictionin proteins: using pseudolikelihoods to infer potts models,2013, Physical Review E
 Model-agnostic meta-learning for fast adaptation of deepnetworks,2017, arXiv preprint arXiv:1703
 The pfam protein families database:towards a more sustainable future,2016, Nucleic acids research
 Correlated mutations and residuecontacts in proteins,1994, Proteins: Structure
 Modeling aspects of the language of life through transfer-learning protein sequences,2019, BMCbioinformatics
 Assessing the utility of coevolution-based residue-residue contact predictions in a sequence-and structure-rich era,2013, Proceedings of the National Academy ofSciences
 Semi-amortized variationalautoencoders,2018, arXiv:1802
 Auto-encoding variational bayes,2013, ICLR
 Learning to optimize,2016, arXiv:1606
 ProGen: Language Modeling for Protein Generation,2020, arXiv
 Iterative amortized inference,2018, arXiv:1807
 Criticalassessment of methods of protein structure prediction: Progress and new directions in round xi,2016, Proteins:Structure
 Evaluating protein transfer learning with tape,2019, arXiv:1906
 Biological structure and function emerge from scaling unsupervisedlearning to 250 million protein sequences,2019, bioRxiv
 Ccmpred-fast and precise prediction of proteinresidue-residue contacts from correlated mutations,2014, Bioinformatics
 Reinforcement learning: An introduction,2018, MIT press
 UniRef: Comprehensiveand non-redundant UniProt reference clusters,1367, Bioinformatics
 Attention is all you need,2017, NeurIPS
 Bertologymeets biology: Interpreting attention in protein language models,2020, arXiv:2006
 Identification of directresidue contacts in protein-protein interaction by message passing,2009, Proceedings of the National Academy ofSciences
 Improved protein structure prediction by deep learning irrespective ofco-evolution information,2020, bioRxiv
