title,year,conference
 Neural network laundering: Removing black-box backdoor watermarks from deep neural networks,2020, arXiv preprint arXiv:2004
 Instance adaptive adversarial training: Improvedaccuracy tradeoffs in neural nets,2019, arXiv preprint arXiv:1910
 Language models arefew-shot learners,2020, arXiv preprint arXiv:2005
 Detection as regression: Certified object detection by median smoothing,2020, arXivpreprint arXiv:2007
 Certified adversarial robustness via randomizedsmoothing,2019, arXiv preprint arXiv:1902
 Robust physical-world attacks on deep learningmodels,2017, arXiv preprint arXiv:1707
 On the effectiveness of interval bound propagation fortraining verifiably robust models,2018, arXiv preprint arXiv:1810
 Multimedia watermarking techniques,1999, Proceedings of the IEEE
 The marabou framework for Ver-ification and analysis of deep neural networks,2019, In International Conference on Computer AidedVerification
 Certifiedrobustness to adversarial examples with differential privacy,2019, In 2019 IEEE Symposium on Securityand Privacy (SP)
 Robustness certificates for sparse adversarial attacks by ran-domized ablation,2019, arXiv preprint arXiv:1911
 Persistent and unforgeable watermarksfor deep neural networks,2019, arXiv preprint arXiv:1910
 Deep neural network fingerprinting by con-ferrable adversarial examples,2019, arXiv preprint arXiv:1912
 Differentiable abstract interpretation for prov-ably robust neural networks,2018, In International Conference on Machine Learning
 Deepsigns: A generic watermarkingframework for ip protection of deep learning models,2018, arXiv preprint arXiv:1804
 Onthe robustness of the backdoor-based watermarking in deep neural networks,2019, arXiv preprintarXiv:1906
 Dawn: Dynamic adversarialwatermarking of neural networks,2019, arXiv preprint arXiv:1906
 Embedding watermarksinto deep neural networks,2017, In Proceedings of the 2017 ACM on International Conference onMultimedia Retrieval
 Robust and undetectable white-box watermarks for deepneural networks,2019, arXiv preprint arXiv:1910
 Provable defenses against adversarial examples via the convex outeradversarial polytope,2017, arXiv preprint arXiv:1711
