title,year,conference
 Deep bayesian inversion,2018, arXiv preprint arXiv:1811
 Deep posterior sampling: Uncertainty quantification for large scaleinverse problems,2019, 2019
 Guided imagegeneration with conditional invertible neural networks,2019, arXiv preprint arXiv:1907
 Invertible generative models for inverse problems:mitigating representation error and dataset bias,2019, arXiv preprint arXiv:1905
 Semi-conditional normalizing flows for semi-supervised learning,2019, arXiv preprint arXiv:1905
 Compressive sensing,2007, IEEE signal processing magazine
 Learning about anexponential amount of conditional distributions,2019, arXiv preprint arXiv:1902
 Simultaneous analysis of lasso anddantzig selector,2009, TheAnnals of Statistics
 Compressed sensing using generativemodels,2017, In International Conference on Machine Learning
 Nice: Non-linear independent componentsestimation,2015, In International Conference on Learning Representations 2015 workshop track
 Density estimation using Real NVP,2016, InInternational Conference on Learning Representations
 Compressed sensing,2006, IEEE Transactions on information theory
 Neural spline flows,2019, InNeural Information Processing Systems
 Latent constraints: Learning to generateconditionally from unconditional generative models,2017, arXiv preprint arXiv:1711
 Uncertainty autoencoders: Learning compressed representationsvia variational information maximization,2019, In International Conference on Artificial Intelligenceand Statistics
 Deep decoder: Concise image representations from untrainednon-convolutional networks,2019, In International Conference on Learning Representations
 Ganstrained by a two time-scale update rule converge to a local nash equilibrium,2017, In Advances in neuralinformation processing systems
 Flow++: Improving flow-based generative models with variational dequantization and architecture design,2019, In InternationalConference on Machine Learning
 Neutra-lizing bad geometry in hamiltonian monte carlo using neural transport,2019, arXivpreprint arXiv:1903
 Variational autoencoder with arbitrary condition-ing,2018, arXiv preprint arXiv:1806
 An introduction tovariational methods for graphical models,1999, Machine learning
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Glow: Generative flow with invertible 1x1 convolutions,2018, InNeural Information Processing Systems
 Flow models for arbitrary conditional likelihoods,2019, arXivpreprint arXiv:1909
 Neural proximal gradient descent for compressive imaging,2018, InNeural Information Processing Systems
 Conditional generative adversarial nets,2014, arXiv preprintarXiv:1411
 Sunlayer: Stable denoising with generative networks,2018, arXivpreprint arXiv:1803
 Machine learning : a probabilistic perspective,0262, MIT Press
 Mcmc using hamiltonian dynamics,2011, Handbook of markov chain monte carlo
 Asymptotics of mapinference in deep networks,2019, arXiv preprint arXiv:1903
 Normalizing flows for probabilistic modeling and inference,2019, arXiv preprintarXiv:1912
 Challenges in bayesianinference via markov chain monte carlo for neural networks,2019, arXiv
 Variational inference with normalizing flows,2015, In InternationalConference on Machine Learning
 Learning structured output representation using deepconditional generative models,2015, In Neural Information Processing Systems
 Variational inference for computational imaging inverse problems,2019, arXiv preprintarXiv:1904
 Improving exploration in soft-actor-critic with normalizing flows policies,2019, arXiv preprint arXiv:1906
 Probabilistic residual learning for aleatoric uncertainty in imagerestoration,2019, arXiv preprint arXiv:1908
 The unreasonableeffectiveness of deep features as a perceptual metric,2018, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
