title,year,conference
 Electra: Pre-training textencoders as discriminators rather than generators,2020, arXiv preprint arXiv:2003
 Bert: Pre-training of deepbidirectional transformers for language understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Unsupervised generative modelingusing matrix product states,2018, Physical Review X
 Mining and summarizing customer reviews,2004, In Won Kim
 Convolutional neural networks for sentence classification,2014, In Proceedings of the 2014Conference on Empirical Methods in Natural Language Processing (EMNLP)
 Adam: A method for stochastic optimization,2015, In YoshuaBengio and Yann LeCun (eds
 Deep learning and quantumentanglement: Fundamental connections with implications to network design,2018, In 6th InternationalConference on Learning Representations
 Quantum entanglement in deep learningarchitectures,2019, Physical review letters
 Learning to encode position fortransformer with continuous dynamical model,2020, arXiv preprint arXiv:2003
 Tensor networks for language modeling,2020, arXivpreprint arXiv:2003
 Exponential machines,2016, arXiv preprintarXiv:1605
 A sentimental education: Sentiment analysis using subjectivity summariza-tion based on minimum cuts,2004, In Donia Scott
 A sentimental education: Sentiment analysis using subjectivity summariza-tion based on minimum cuts,2004, In Donia Scott
 Glove: Global vectors for wordrepresentation,2014, In Proceedings of the 2014 conference on empirical methods in natural languageprocessing (EMNLP)
 Tensor networkcontractions,2020, LNP
 The density-matrix renormalization group in the age of matrix product states,2011, Annalsof Physics
 Recursive deep models for semantic compositionality over a sentimenttreebank,2013, In Proceedings of the 2013 Conference on Empirical Methods in Natural LanguageProcessing
 Supervised learning with quantum-inspired tensornetworks,2016, arXiv: Machine Learning
 Generative tensor networkclassification model for supervised machine learning,2020, Physical Review B
 Investigating capsulenetworks with dynamic routing for text classification,2018, In Proceedings of the 2018 Conference onEmpirical Methods in Natural Language Processing
 A generalizedlanguage model in tensor space,2019, In Proceedings of the AAAI Conference on Artificial Intelligence
 A quantum many-body wavefunction inspired language modeling approach,2018, In Proceedings of the 27th ACM InternationalConference on Information and Knowledge Management
 As for the upper bound of the Eq,2021, 15
