title,year,conference
 Depth prediction without thesensors: Leveraging structure for unsupervised learning from monocular videos,2019, In Proceedingsof the AAAI Conference on Artificial Intelligence
 Towards scene un-derstanding: Unsupervised monocular depth estimation with semantic-aware representation,2019, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 The cityscapes dataset for semantic urbanscene understanding,2016, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Depth map prediction from a single image using amulti-scale deep network,2014, In Advances in neural information processing systems
 Non-sequential structure from motion,2011, In IEEEInternational Conference on Computer Vision Workshops
 Dual attentionnetwork for scene segmentation,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Unsupervised cnn for single viewdepth estimation: Geometry to the rescue,2016, In European conference on computer vision
 UnsUPervised monocular depth estima-tion with left-right consistency,2017, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Digging into Self-supervised monocular depth estimation,2019, In Proceedings of the IEEE International Conference onComputer Vision
 Semantically-guided represen-tation learning for self-supervised monocular depth,2020, arXiv preprint arXiv:2002
 Self-supervisedmonocular depth estimation: Solving the dynamic object problem by semantic guidance,2020, arXivpreprint arXiv:2007
 Robust and accuratehybrid structure-from-moti,2019, In 2019 IEEE International Conference on Image Processing (ICIP)
 Improving semantic segmentation via decoupled body and edge supervision,2020, arXivpreprint arXiv:2007
 Semantic flow for fast and accurate scene parsing,2020, In European Conference onComputer Vision
 Gated fully fu-sion for semantic segmentation,2020, In Proceedings of the AAAI Conference on Artificial Intelligence
 The mapillary vistasdataset for semantic understanding of street scenes,2017, In International Conference on ComputerVision (ICCV)
 Sdnet: Semantically guided depth estimationnetwork,2019, In German Conference on Pattern Recognition
 Automatic differentiation inpytorch,2017, 2017
 Ge-ometry meets semantics for semi-supervised monocular depth estimation,2018, In Asian Conferenceon Computer Vision
 Structure-from-motion revisited,2016, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Pixel-adaptive convolutional neural networks,2019, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Sfm-net: Learning of structure and motion from video,2017, arXiv preprintarXiv:1704
 Learning depth frommonocular videos using direct methods,2018, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Unsupervised learning ofmonocular depth and ego-motion using multiple masks,2019, In 2019 International Conference onRobotics and Automation (ICRA)
 Unos: Unifiedunsupervised optical-flow and stereo-depth estimation by watching videos,2019, In Proceedings of theIEEE Conference on Computer Vision and Pattern Recognition
 Image quality assessment:from error visibility to structural similarity,2004, IEEE transactions on image processing
 Self-supervisedmonocular depth hints,2019, In Proceedings of the IEEE International Conference on Computer Vision
 Unsupervised learningof geometry with edge-aware depth-normal consistency,2017, arXiv preprint arXiv:1711
 Unsupervised learning of depthand ego-motion from video,2017, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Improving semantic segmentation via video propagation and label relaxation,2019, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
