title,year,conference
 Rotdcf: Decomposition ofconvolutional filters for rotation-equivariant deep networks,2018, arXiv preprint arXiv:1805
 Deep learning for classical japanese literature,2018, arXiv preprint arXiv:1812
 Emnist: Extending mnistto handwritten letters,2017, In 2017 International Joint Conference on Neural Networks (IJCNN)
 Steerable cnns,2016, arXiv preprint arXiv:1612
 Polar transformernetworks,2018, In International Conference on Learning Representations
 Warped convolutions: Efficient invariance to spatial trans-formations,2017, In International Conference on Machine Learning
 Rotation equivariant vector fieldnetworks,2017, In Proceedings of the IEEE International Conference on Computer Vision
 EqUivariant transformer networks,2019, In InternationalConference on Machine Learning (ICML)
 Harmonicnetworks: Deep translation and rotation eqUivariance,2017, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Fashion-mnist: a novel image dataset for benchmark-ing machine learning algorithms,2017, arXiv preprint arXiv:1708
 Wide residUal networks,2016, arXiv preprintarXiv:1605
