title,year,conference
 Intrinsic dimension of data repre-Sentations in deep neural networks,2019, In Advances in Neural Information Processing Systems
 ObjectNet: A large-scale bias-controlled dataset for pushing the limits of object recognitionmodels,2019, In Advances in Neural Information Processing Systems
 Recognition in terra incognita,2018, In Proceedings of the EuropeanConference on Computer Vision (ECCV)
 Reconciling modern machine-learning practice andthe classical bias-variance trade-off,2019, Proceedings of the National Academy of Sciences
 ObjectNet dataset: Reanalysis and correction,2020, arXiv preprint arXiv:2004
 Context models and out-of-context objects,2012, PatternRecognition Letters
 Ten lectures on wavelets,1992, SIAM
 Modeling visual context is key to augmenting objectdetection datasets,2018, In Proceedings of the European Conference on Computer Vision (ECCV)
 Deep residual learning for image recognition,2016, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Convolutional neural networks for sentence classification,2014, In Proceedings of the Conference onEmpirical Methods in Natural Language Processing (EMNLP)
 Human-level concept learning throughprobabilistic program induction,2015, Science
 Gradient-based learning applied to documentrecognition,1998, Proceedings of the IEEE
 Efficient estimation of word representations invector space,2013, In Proceedings of the International Conference on Learning Representations (ICLR) Workshop
 Deep doubledescent: Where bigger models and more data hurt,2020, In Proceedings of the International Conference onLearning Representations (ICLR)
 Sensitivityand generalization in neural networks: an empirical study,2018, In Proceedings of the International Conference onLearning Representations (ICLR)
 Theory of deep learning iii: explaining the non-overfitting puzzle,2017, Center forBrains
 Double descent in the condition number,2019, Technical ReportCBMM Memo No
 A generalized representer theorem,2001, In Proceedings ofthe International COnference on Computational Learning Theory (COLT)
 Recursive deep models for semantic compositionality over a sentiment treebank,2020, In Proceedings of theConference on Empirical Methods in Natural Language Processing (EMNLP)
 Seeing what is not there: Learning context to determine where objects are missing,2017, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Learning deep features forscene recognition using Places database,2020, In Advances in Neural Information Processing Systems
 Object recognition with and without objects,2017, In Proceedings of theInternational Joint Conference on Artificial Intelligence (IJCAI)
