title,year,conference
 Reducing adversarialexample transferability using gradient regularization,2019, arXiv preprint arXiv:1904
 Towards evaluating the robustness of neural networks,2017, In 2017ieee symposium on security and privacy (SP)
 Efficient robust training viabackward smoothing,2020, arXiv preprint arXiv:2010
 Remote sensing image scene classification: Benchmarkand state of the art,2017, Proceedings of the IEEE
 Certified adversarial robustness via randomizedsmoothing,2019, In International Conference on Machine Learning
 Reliable evaluation of adversarial robustness with an ensembleof diverse parameter-free attacks,2020, arXiv preprint arXiv:2003
 Ensemble methods in machine learning,2000, In International workshop on multipleclassifier systems
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Deep residual learning for image recognition,2016, In 2016IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Adversarial examples in the physical world,2017, ArXiv
 Adversarial attacks and defences competition,2018, InThe NIPS’17 Competition: Building Intelligent Systems
 Gradient-based learning applied to documentrecognition,1998, Proceedings of the IEEE
 Ensemble learning via negative correlation,1999, Neural networks
 Simultaneous training of negatively correlated neural networks in anensemble,1999, IEEE Transactions on Systems
 Improving adversarial robustness viapromoting ensemble diversity,2019, In ICML
 Rethinking softmax cross-entropyloss for adversarial robustness,2020, In International Conference on Learning Representations
 Practical black-box attacks against machine learning,2017, In Proceedings of the 2017 ACMon Asia conference on computer and communications security
 Intriguing properties of neural networks,2014, CoRR
 Lipschitz continuity of mahalanobisdistances and bilinear forms,2016, arXiv preprint arXiv:1604
 The ensemble prediction is performed by applying a consensus method tointegrate the predictions form all individual members,2019, The consensus method could be like majorityvoting
