title,year,conference
 Coupled compound poisson factorization,2017, arXivpreprint arXiv:1701
 Scaling learning algorithms towards AI,2007, In Large Scale KernelMachines
 Transnets: Learning to transform for recommendation,2017, InProceedings of the eleventh ACM conference on recommender systems
 Topic modeling in embedding spaces,2019, arXivpreprint arXiv:1907
 A study into mechanisms ofattitudinal scale conversion: A stochastic ordering approach,2018, 2018
 A fast learning algorithm for deep beliefnets,2006, Neural Computation
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Probabilistic matrix factorization,2008, In Advances in neuralinformation processing systems
 Autoencoding variational inference for topic models,2017, arXivpreprint arXiv:1703
 Collaborative topic modeling for recommending scientific ar-ticles,2011, KDD ’11
