title,year,conference
 Curriculum learning,2009, InProceedings ofthe 26th annual international conference on machine learning
 Textworld: A learningenvironment for text-based games,2018, In Workshop on Computer Games
 Continual learning: A comparative study on how to defy forgettingin classification tasks,2019, arXiv preprint arXiv:1909
 Convolutional neural networks ongraphs with fast localized spectral filtering,2016, In Advances in neural information processing systems
 Graph neural tangent kernel: Fusing graph neural networks with graph kernels,2019, In Advancesin Neural Information Processing Systems
 Convolutional networks on graphs for learning molecularfingerprints,2015, In Advances in neural information processing systems
 Dynamic task prioriti-zation for multitask learning,2018, In Proceedings of the European Conference on Computer Vision(ECCV)
 Jointly embedding knowledge graphsand logical rules,2016, In Proceedings of the 2016 Conference on Empirical Methods in NaturalLanguage Processing
 Relational knowledge: the foundation ofhigher cognition,2010, Trends in Cognitive sciences
 Inductive representation learning on large graphs,2017, InAdvances in neural information processing systems
 Long short-term memory,1997, Neural computation
 Clevr: A diagnostic dataset for comPositional language and elementary visualreasoning,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 A hierarchy for relationalreasoning in the Prefrontal cortex,2011, Cortex
 Generalization without systematicity: On the comPositionalskills of sequence-to-sequence recurrent networks,2017, arXiv preprint arXiv:1711
 Yago3: A knowledge base frommultilingual wikiPedias,2013, 2013
 Fine-grained evaluation of rule-and embedding-based systems for knowledgegraPh comPletion,2018, In International Semantic Web Conference
 Wordnet: a lexical database for english,1995, Communications of the ACM
 Never ending language learning,2014, In Big Data (Big Data)
 Weisfeiler andLeman go neural: Higher-order graPh neural networks,2019, In AAAI
 Continuallifelong learning with neural networks: A review,2019, Neural Networks
 Drum: End-to-enddifferentiable rule mining on knowledge graphs,2019, In Advances in Neural Information ProcessingSystems
 A simple neural network module for relational reasoning,2017, InAdvances in neural information processing systems
 Relational recurrent neuralnetworks,2018, In Advances in neural information processing systems
 Thegraph neural network model,2008, IEEE Transactions on Neural Networks
 Enhancing the transformer with explicit relational encoding for math problem solving,2019, arXivpreprint arXiv:1910
 Modeling relational data with graph convolutional networks,2018, In European Semantic WebConference
 Clutrr: Adiagnostic benchmark for inductive reasoning from text,2019, arXiv preprint arXiv:1908
 On training recurrent neural networks forlifelong learning,2019, 2019
 Yago: a core of semantic knowledge,2007, InProceedings of the 16th international conference on World Wide Web
 Inductive relation prediction by subgraphreasoning,2020, In ICML
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Graph attention networks,2017, arXiv preprint arXiv:1710
 Differentiable learning of logical rules for knowledgebase reasoning,2017, In Advances in Neural Information Processing Systems
 Gnnexplainer:Generating explanations for graph neural networks,2019, In Advances in Neural Information ProcessingSystems
 Graphrnn: Generatingrealistic graphs with deep auto-regressive models,2018, arXiv preprint arXiv:1802
 Iteratively learning embeddings and rules for knowledge graph reasoning,2019, InThe World Wide Web Conference
