title,year,conference
 Emergence of scaling in random networks,1999, science
 The johnson-lindenstrauss transform itselfpreserves differential privacy,2012, FOCS
 Netgan: Generating graphsvia random walks,2018, In ICML
 Private synthetic data generation via gans,2018, arXiv preprint arXiv:1803
 Collective data-sanitization for preventing sensitive information inferenceattacks in social networks,2018, TDSC
 Differentiallyprivate data generative models,2018, arXiv preprint arXiv:1812
 Adversarial network embedding,2018, In AAAI
 Molgan: An implicit generative model for small molecular graphs,2018, arXivpreprint arXiv:1805
 Network density of states,2019, KDD
 Calibrating noise to sensitivity in privatedata analysis,2006, In Theory of cryptography conference
 The algorithmic foundations of differential privacy,2014, Theoretical ComputerScience
 On the evolution of random graphs,1960, PubL Math
 Model inversion attacks that exploit confidence informa-tion and basic countermeasures,2015, In SIGSAC
 Graphite: Iterative generative modeling of graphs,2017, arXivpreprint arXiv:1803
 Dialogwae: Multimodal response generationwith conditional wasserstein auto-encoder,2019, In ICLR
 Network inference via the time-varyinggraphical lasso,2017, In KDD
 Inductive representation learning on large graphs,2017, In NIPS
 Junction tree variational autoencoder for molecular graphgeneration,2018, In ICML
 Analyzing graphswith node differential privacy,2013, In TCC
 Universal invariant and equivariant graph neural networks,2019, In NIPS
 Variational graph auto-encoders,2016, In NIPS Workshop on Bayesian DeepLearning
 Semi-supervised ClassifiCation with graph Convolutional networks,2017, In ICLR
 Compensation as a signal of organizational Culture: the effeCts of advertising individual orcollective incentives,2009, IJHRM
 Adversarial maChine learning at sCale,2017, ICLR
 Autoencoding beyondpixels using a learned similarity metric,2016, In ICML
 Certified robustness toadversarial examples with differential privacy,2018, arXiv preprint arXiv:1802
 Learning deep generative models ofgraphs,2018, In ICML
 Constrained generation of semantically valid graphs via regularizingvariational autoencoders,2018, In NIPS
 Differentially private data release fordata mining,2011, In KDD
 De-anonymizing social networks,2009, SP
 Clustering and preferential attachment in growing networks,2001, Physical review E
 Sharing graphs usingdifferentially private graph models,2011, In SIGCOMM
 Collectiveclassification in network data,2008, AI mag
 Privacy-preserving deep learning,2015, In SIGSAC
 Membership inference attacks againstmachine learning models,2017, In ISP
 Flickr tag recommendation based on collective knowledge,2008, InWWW
 Graphvae: Towards generation of small graphs using variationalautoencoders,2018, In ICANN
 Arnetminer: extraction and mining ofacademic social networks,2008, In KDD
 Generating artificial data for private deep learning,2018, AAAI
 A statistical framework for differential privacy,2010, JASA
 Collective dynamics of ‘small-world’ networks,1998, nature
 Differentially private generative adversarialnetwork,2018, arXiv preprint arXiv:1802
 Bridging collaborative filtering andsemi-supervised learning: a neural approach for poi recommendation,2017, In KDD
 I know you’ll be back: Interpretable new user clustering andchurn prediction on a mobile social application,2018, In KDD
 Conditional structure generation through graphvariational generative adversarial nets,2019, In NIPS
 Graph convolutional policy network forgoal-directed molecular graph generation,2018, In NIPS
 Graphrnn: Generating realisticgraphs with deep auto-regressive models,2018, In ICML
 Privacyrisk in anonymized heterogeneous information networks,2014, In EDBT
 Enabling privacy-preservingsharing of genomic data for gwass in decentralized networks,2019, In WSDM
 Encoding robust representation for graph generation,2018, arXiv preprintarXiv:1809
 Adversarial attacks on neural networks for graphdata,2018, In KDD
