title,year,conference
 Discovering interpretable representationsfor both deep generative and discriminative models,2018, In International Conference on MachineLearning
 Representation learning: A review and newperspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 Infogan:Interpretable representation learning by information maximizing generative adversarial nets,2016, InAdvances in neural information processing systems
 Learning disentangled joint continuous and discrete representations,2018, In Advancesin Neural Information Processing Systems
 A framework for the quantitative evaluation of disen-tangled representations,2018, In International Conference on Learning Representations
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2016, 2016
 Disentanglingfactors of variation by mixing them,2018, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Ib-gan: Disentangled representation learning withinformation bottleneck gan,2018, 2018
 Learning discrete and continuous factors of data via alternatingdisentanglement,2019, In International Conference on Machine Learning
 Disentangling by factorising,2018, In International Conference onMachine Learning
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Variational inference of disen-tangled latent concepts from unlabeled observations,2018, In International Conference on LearningRepresentations
 Infogan-cr and modelcentral-ity: Self-supervised model training and selection for disentangling gans,2020, ICML
 Oogan: Disentan-gling gan with one-hot sampling and orthogonal regularization,2020, In AAAI
 Is independence all you need? on the generalization of representa-tions learned from correlated data,2020, arXiv preprint arXiv:2006
 Learning disentangled representations with latent variationpredictability,2020, ECCV
