title,year,conference
 Brp-nas: Prediction-based nas using gcns,2020, arXiv preprint arXiv:2007
 Xgboost: A scalable tree boosting system,2016, In Proceedings of the22nd acm Sigkdd international conference on knowledge discovery and data mining
 Nas-bench-201: Extending the scope of reproducible neural architec-ture search,2020, In International Conference on Learning Representations
 Single path one-shot neural architecture search with uniform sampling,2019, arXiv preprintarXiv:1904
 Angle-based search space shrinking for neural architecture search,2020, arXiv preprintarXiv:2004
 Darts: Differentiable architecture search,2018, arXivpreprint arXiv:1806
 Neural architecturesearch with gbdt,2020, arXiv preprint arXiv:2007
 A generic graph-basedneural architecture encoding scheme for predictor-based nas,2020, arXiv preprint arXiv:2004
 Regularized evolution for imageclassifier architecture search,2019, In Proceedings of the aaai conference on artificial intelligence
 Nas-bench-301 and the case for surrogate benchmarks for neural architecture search,2020, arXiv preprintarXiv:2008
 Alphax: explor-ing neural architectures with deep neural networks and monte carlo tree search,2019, arXiv preprintarXiv:1903
 Npenas: Neural predictor guided evolutionfor neural architecture search,2020, arXiv preprint arXiv:2003
 Neuralpredictor for neural architecture search,2019, arXiv preprint arXiv:1912
 Fbnet: Hardware-aware efficient convnet design viadifferentiable neural architecture search,2019, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Pc-darts: Partial channel connections for memory-efficient differentiable architecture search,2019, arXivpreprint arXiv:1907
 Nas-bench-101: Towards reproducible neural architecture search,2019, In International Conference onMachine Learning
 Neural architecture search with reinforcement learning,2016, arXiv preprintarXiv:1611
 Learning transferable architecturesfor scalable image recognition,2018, In Proceedings of the IEEE conference on computer vision andpattern recognition
