title,year,conference
 Stargan v2: Diverse image synthesisfor multiple domains,2020, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Learning disentangled representation for robust person re-identification,2019, In Advances in Neural Information Processing Systems
 Demystifying inter-class disentanglement,2020, In ICLR
 Image processing using multi-code gan prior,2020, In CVPR
 Disentangling factorsof variation with cycle-consistent variational auto-encoders,2018, In ECCV
 Arbitrary style transfer in real-time with adaptive instance nor-malization,2017, In Proceedings of the IEEE International Conference on Computer Vision
 Fader networks: Manipulating images by sliding attributes,2017, In Advancesin neural information processing systems
 Mode seeking genera-tive adversarial networks for diverse image synthesis,2019, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Disentangling factors of variation in deep representation using adversarial training,2016, InNIPS
 Fine-grained head pose estimation without key-points,2018, In The IEEE Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
 Challenges indisentangling independent factors of variation,2018, ICLRW
 Multi-mapping image-to-imagetranslation via learning disentanglement,2019, In Advances in Neural Information Processing Systems
 The unreasonableeffectiveness of deep features as a perceptual metric,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In Proceedings of the IEEE international conferenceon computer vision
