title,year,conference
 Geomet-ric deep learning: Going beyond Euclidean data,2017, IEEE Signal Process
 Spectral Networks and LocallyConnected Networks on Graphs,2014, In ICLR
 Convolutional Neural Networks onGraphs with Fast Localized Spectral Filtering,2016, Adv
 NeuralMessage Passing for Quantum Chemistry,2017, In Proceedings of the 34th International Conferenceon Machine Learning
 Inductive Representation Learning on LargeGraphs,2017, Adv
 Generative Models for Graph-Based Protein Design,2019, In H
 Semi-Supervised Classification with Graph Convolutional Net-works,2016, 4th Int
 Molecular simulations of metal-coupled proteinfolding,0959, Current Opinion in Structural Biology
 LanczosNet: Multi-Scale DeepGraph Convolutional Networks,2019, In ICLR
 Group Invariant Scattering,2012, Commun
 Scattering gcn: Overcoming oversmoothness ingraph convolutional networks,2020, arXiv PrePrint arXiv:2003
 Assessment of Template-BasedModeling of Protein Structure in CASP11,2016, Proteins
 Proteinstructure prediction using Rosetta in CASP12,1097, Proteins Struct
 Geometric scattering on manifolds,2018, In NeurIPS2018 WorkshoP on Integration of DeeP Learning Theories
 Understanding graph neural networkswith asymmetric geometric scattering transforms,2019, arXiv PrePrint arXiv:1911
 Graph Attention Networks,2018, 6th Int
 Comparison of Descriptor Spaces for ChemicalCompound Retrieval and Classification,2008, Knowl
 Graph convolutional neural networks via scattering,1063, Applied andComputational Harmonic Analysis
