title,year,conference
 Universality in elementary cellular automata,2004, Complex SyStemS
 Feature-wise transformations,2018,	DiStill
 Generative adversarial nets,2014, In AdvanceS in neural information proceSSingSyStemS
 Deep residual learning for image recognition,2016, InProceedingS of the IEEE conference on computer viSion and pattern recognition
 Machine learning for epigenetics and futuremedical applications,2017, EpigeneticS
 Squeeze-and-excitation networks,2018, In ProceedingS of the IEEE conference oncomputer viSion and pattern recognition
 Dynamic filter networks,2016, In AdvanceS in NeuralInformation ProceSSing SyStemS
 Emergent behaviors from a cellular automaton model for invasive tumorgrowth in heterogeneous microenvironments,2011, PLoS computational biology
 A style-based generator architecture for generative adversarialnetworks,2019, In ProceedingS of the IEEE Conference on Computer ViSion and Pattern Recognition
 Learning multiple layers of features from tiny images,2009, TechnicalReport
 Human-level control through deepreinforcement learning,2015, Nature
 Growing neural cellularautomata,2020, DiStill
 Estimate of the mutation rate per nucleotide in humans,2000, GeneticS
 Spreadable probabilistic cellular automata models: an application inepidemiology,2006, In International Conference on Cellular Automata
 The chemical basis of morphogenesis,1952, Sciences
 Instance normalization: The missing ingredient for faststylization,2016, arXiv preprint arXiv:1607
 Non-local neural networks,2018, In Proceedings ofthe IEEE conference on computer vision and pattern recognition
 Aggregated residual transformationsfor deep neural networks,2017, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Simulation of the spread of infectious diseases in ageographical environment,2009, Science in China Series D: Earth Sciences
