title,year,conference
 Tensorflow: Large-scale machinelearning on heterogeneous distributed systems,2016, arXiv preprint arXiv:1603
 Natural gradient works efficiently in learning,1998, Neural computation
 Layer normalization,2016, arXiv preprintarXiv:1607
 Proxquant: Quantized neural networks via proximaloperators,2018, arXiv preprint arXiv:1810
 A simplified natural gradient learningalgorithm,2011, Advances in Artificial Neural Systems
 The relaxation method of finding the common point of convex sets and its applica-tion to the solution of problems in convex programming,1967, USSR computational mathematics andmathematical physics
 Metaquant: Learning to quantize by learning topenetrate non-differentiable quantization,2019, In Advances in Neural Information Processing Systems
 Pact: Parameterized clipping activation for quantized neuralnetworks,2018, arXiv preprint arXiv:1805
 Deepshift: To-wards multiplication-less neural networks,2019, arXiv preprint arXiv:1905
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Mobilenets: Efficient convolutional neural networks formobile vision applications,2017, arXiv preprint arXiv:1704
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Towards accurate binary convolutional neural network,2017, InAdvances in Neural Information Processing Systems
 Bi-real net:Enhancing the performance of 1-bit cnns with improved representational capability and advancedtraining algorithm,2018, In Proceedings of the European Conference on Computer Vision (ECCV)
 Re-laxed quantization for discretized neural networks,2019, In International Conference on LearningRepresentations
 Optimizing neural networks with kronecker-factored approximatecurvature,2015, In International conference on machine learning
 Parallel training of dnns with natural gradi-ent and parameter averaging,2014, arXiv preprint arXiv:1410
 Xnor-net: Imagenetclassification using binary convolutional neural networks,2016, In European conference on computervision
 Topmoumoute online natural gra-dient algorithm,2008, In Advances in neural information processing systems
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 General relativity,2010, University of Chicago press
 Lq-nets: Learned quantization forhighly accurate and compact deep neural networks,2018, In Proceedings of the European conferenceon computer vision (ECCV)
 Trained ternary quantization,2016, arXivpreprint arXiv:1612
 Towards effective low-bitwidth convolutional neural networks,2018, In Proceedings of the IEEE conference on computervision and pattern recognition
