title,year,conference
 Deepmath - deep sequence models for premise selection,2016, InDaniel D
 Deep network guided proofsearch,2017, In Thomas Eiter and David Sands
 GamePad: A learning environmentfor theorem proving,2019, In 7th International Conference on Learning Representations
 HOList:An environment for machine learning of higher-order theorem proving,2019, In Kamalika Chaudhuriand Ruslan Salakhutdinov
 Mathematicalreasoning in latent space,2020, In 8th International Conference on Learning Representations
 Introduction to InformationRetrieval,2008, Cambridge University Press
 Playing atari with deep reinforcement learning,2013, CoRR
 Mastering the game of go withouthuman knowledge,2017, Nature
 VIME:variational information maximizing exploration,2016, In Daniel D
 Large-scale study of curiosity-driven learning,2019, In 7th International Conference on LearningRepresentations
 A formal proof of thekepler conjecture,2017, In Forum of Mathematics
 Reinforcement learning oftheorem proving,2018, In Samy Bengio
 Towardsfinding longer proofs,2019, CoRR
 Premise selectionfor mathematics by corpus analysis and kernel methods,2014, J
 Premise selection for theoremproving by deep graph embedding,2017, In Isabelle Guyon
 TacticToe: Learning to reason with HOL4tactics,2017, In Thomas Eiter and David Sands
 Machine learning of coq proof guidance: Firstexperiments,2014, arXiv preprint arXiv:1410
 Atpboost: Learning premise selection in binary setting withatp feedback,2018, In Didier Galmiche
 HOL Light: A tutorial introduction,1996, In Mandayam K
 Learning to prove theorems via interacting with proof assistants,2019, InKamalika Chaudhuri and Ruslan Salakhutdinov
