title,year,conference
 Using confidence bounds for exploitation-exploration trade-offs,2002, JMLR
 An empirical evaluation of generic convolutionaland recurrent networks for sequence modeling,2018, CoRR
 Quantifying long range dependence in language anduser behavior to improve rnns,2019, In KDD
 Seq2slate: Re-ranking and slate optimization with rnns,2018, arXiv preprintarXiv:1810
 Top-koff-policy correction for a REINFORCE recommender system,2019, In WSDM
 Learning phrase representations using RNN encoder-decoder forstatistical machine translation,2014, In EMNLP
 Contextual bandits with linear payofffunctions,2011, In AISTATS
 Practicalcontextual bandits with regression oracles,2018, In ICML
 The movielens datasets: History and context,2016, ACMTransactions on Interactive Intelligent Systems (TiiS)
 Session-basedrecommendations with recurrent neural networks,2016, In ICLR
 Cascading linear submodular bandits: Accounting for position bias anddiversity in online learning to rank,2019, In UAI
 Auto-encoding variational bayes,2014, In ICLR
 Stochastic low-rank bandits,2017, CoRR
 Neural attentivesession-based recommendation,2017, In CIKM
 A contextual-bandit approach topersonalized news article recommendation,2010, In WWW
 Collaborative variational autoencoder for recommender systems,2017, InKDD
 Temporal-contextualrecommendation in real-time,2020, In KDD
 Generalization and exploration via randomizedvalue functions,2016, In ICML
 Personalizingsession-based recommendations with hierarchical recurrent neural networks,2017, In RecSys
 Restricted boltzmann machines forcollaborative filtering,2007, In ICML
 Towardsneural mixture recommender for long range dependent user sequences,2019, In WWW
 Learning probabilistic submodulardiversity models via noise contrastive estimation,2016, In AISTATS
 Deep content-based musicrecommendation,2013, In NIPS
 Explore-exploit intop-n recommender systems via gaussian processes,2014, In RecSys
 Practical diversified recommendations on youtube with determinantal point processes,2018, InCIKM
 Session-basedrecommendation with graph neural networks,2019, In AAAI
 Linear submodular bandits and their application to diversifiedretrieval,2011, In NIPS
 Neural contextual bandits with upper confidencebound-based exploration,2019, arXiv preprint arXiv:1911
