title,year,conference
 A learning algorithm for boltzmannmachines,1985, Cognitive science
 Neural relational inferencewith fast modular meta-learning,2019, In Advances in Neural Information Processing Systems (NeurIPS)32
 Learning to learn by self-critique,2019, In Advances in NeuralInformation Processing Systems
 Evasion attacks against machine learning at test time,2013, In Joint Europeanconference on machine learning and knowledge discovery in databases
 Local learning algorithms,1992, Neural computation
 Transductive inference for estimating valuesof functions,2000, In Advances in Neural Information Processing Systems
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 Certified adversarial robustness via randomizedsmoothing,2019, In International Conference on Machine Learning
 Imagenet: A large-scalehierarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 A baseline forfew-shot image classification,2020, In International Conference on Learning Representations
 Decaf: A deep convolutional activation feature for generic visual recognition,2014, InInternational conference on machine learning
 A learned representation for artisticstyle,2016, arXiv preprint arXiv:1610
 Model-agnostic meta-learning for fast adaptation ofdeep networks,2017, arXiv preprint arXiv:1703
 Meta-learningwith warped gradient descent,2019, arXiv preprint arXiv:1909
 Few-shot learning with graph neural networks,2017, arXiv preprintarXiv:1711
 Hamiltonian neural networks,2019, In Advancesin Neural Information Processing Systems 
 World models,2018, arXiv preprint arXiv:1803
 Dimensionality reduction by learning an invariantmapping,2006, In 2006 IEEE Computer Society Conference on Computer Vision and Pattern Recognition(CVPR’06)
 Momentum contrast forunsupervised visual representation learning,2019, arXiv preprint arXiv:1911
 Training products of experts by minimizing contrastive divergence,2002, Neuralcomputation
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, arXiv preprint arXiv:1502
 Morel: Model-based offline reinforcement learning,2020, arXiv preprint arXiv:2005
 Learning multiple layers of features from tiny images,2009, 2009
 A tutorial on energy-basedlearning,2006, Predicting structured data
 Learning to navigate incomplex environments,2016, arXiv preprint arXiv:1611
 The zero set of a real analytic function,2015, arXiv preprint arXiv:1512
 Deep dynamics models forlearning dexterous manipulation,2020, In Conference on Robot Learning
 Representation learning with contrastive predictivecoding,2018, arXiv preprint arXiv:1807
 Efficient off-policymeta-reinforcement learning via probabilistic context variables,2019, arXiv preprint arXiv:1903
 Fastand flexible multi-task classification using conditional neural adaptive processes,2019, In Advances inNeural Information Processing Systems
 Provably robust deep learning via adversarially trained smoothed classifiers,2019, InAdvances in Neural Information Processing Systems
 The surprising effectiveness of linear models for visual foresight in objectpile manipulation,2020, arXiv preprint arXiv:2002
 Test-timetraining for out-of-distribution generalization,2019, arXiv preprint arXiv:1909
 Intriguing properties of neural networks,2013, arXiv preprint arXiv:1312
 Dynamic scale inference byentropy minimization,2019, arXiv preprint arXiv:1908
 Fastcontext adaptation via meta-learning,2018, arXiv preprint arXiv:1810
