title,year,conference
 Optimal control via neural networks: A convexapproach,2019, International Conference on Learning Representations
 Bert: Pre-training of deepbidirectional transformers for language understanding,2018, arXiv preprint arXiv:1810
 Machine learning applications for data center optimization,2014, 2014
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Optimization of the water-cooled chiller plant system operation,2014, InProc
 Physics-guided machine learning for scientific discovery: An application insimulating lake temperature profiles,2020, arXiv preprint arXiv:2001
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Datacenter cooling using model-predictive control,2018, In Advances in Neural Information ProcessingSystems
 Transforming cooling optimizationfor green data center via deep reinforcement learning,2019, IEEE transactions on cybernetics
 Learning from very few samples: Asurvey,2020, arXiv preprint arXiv:2009
 An optimal control strategy for complex building central chilledwater systems for practical and real-time applications,2009, Building and Environment
 Op-timal control of chiller plants using bayesian network,2015, In Proceedings of The 14th InternationalConference of the IBPSA Hyderabad
 Exten-sions of recurrent neural network language model,2011, In 2011 IEEE international conference onacoustics
 Incorporating prior domain knowledge into deep neUral networks,2018, In 2018 IEEEInternational Conference on Big Data (Big Data)
 Data driven chiller plant energy optimization with domainknowledge,2017, In Proceedings of the 2017 ACM on Conference on Information and KnowledgeManagement
