title,year,conference
 Image-based model parameter optimisation usingmodel-assisted generative adversarial networks,2018, CoRR
 Explaining agent-based financial market simulation,2019, arXiv preprint arXiv:1909
 Market making and mean reversion,2011, In Proceedings ofthe 12th ACM conference on Electronic commerce
 Empirical properties of asset returns: stylized facts and statistical issues,2001, 2001
 Anomaly detection with generativeadversarial networks for multivariate time series,2018, CoRR
 Generating realisticstock market order streams,2020, In To Appear in the 34th AAAI Conference on Artificial Intelligence
 Enhancing the reliability of out-of-distribution imagedetection in neural networks,2018, In International Conference on Learning Representations
 Learning to simulate,2019, In Proceeding of the InternationalConference on Learning Representations
 Detecting overfitting of deepgenerative networks via latent recovery,2019, Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Linformer: Self-attention withlinear comPlexity,2020, 2020
 Risk-sensitive comPact decision trees for autonomous executionin Presence of simulated market resPonse,2019, In ICML 2019 Workshop on AI in Finance
 Time series classification from scratch with deePneural networks: A strong baseline,2016, CoRR
 Quant gans: deeP gen-eration of financial time series,2020, Quantitative Finance
 Deep transformer models for time seriesforecasting: The influenza prevalence case,2020, 2020
 Attngan: Fine-grained text to image generation with attentional generative adversarial net-works,2018, Proceedings of the IEEE conference on computer vision and pattern recognition
