title,year,conference
 Residual gated graph convnets,2017, arXiv preprintarXiv:1711
 Graph Representation Learning,2020, Morgan and Claypool
 Open graph benchmark: Datasets for machine learning on graphs,2020, arXivpreprint arXiv:2005
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, arXiv preprint arXiv:1502
 Junction tree variational autoencoder formolecular graph generation,2018, 2018
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 Directional message passing for molec-ular graphs,2019, 2019
 Understanding attention and generalizationin graph neural networks,2019, In Advances inNeural Information Processing Systems
 Covariantcompositional networks for learning graphs,2018, arXiv preprint arXiv:1801
 An iteration method for the solution of the eigenvalue problem of linear differ-ential and integral operators,1950, United States Governm
 CayleyNets: Graphconvolutional neural networks with complex rational spectral filters,2018, 2018
 Laplace-beltrami eigenfunctions towards an algorithm that ”understands” geometry,2006, InIEEE International Conference on Shape Modeling and Applications 2006 (SMI’06)
 Break the ceiling: Stronger multi-scale deep graph convolutional networks,2019, In Advances in Neural Information Processing Systems
 Invariant and equivariant graphnetworks,2018, arXiv preprint arXiv:1812
 Geometric deep learning on graphs and manifolds using mixture model cnns,2017, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Comparing data augmentation strategies for deep image clas-sification,2019, 2019
 Graphconvolutional neural networks via motif-based attention,2019, 2019
 DropEdge: Towards deep graphconvolutional networks on node classification,2020, pp
 Graph attention networks,2017, arXiv preprint arXiv:1710
 Representation learning on graphs with jUmping knowledge networks,2018, In InternationalConference on Machine Learning
