title,year,conference
 Task-free continual learning,2019, In The IEEEConference on Computer Vision and Pattern Recognition
 Continuallearning in practice,2019, arXiv preprint arXiv:1903
 Meta-learning representations for continual learning,2019, In Advancesin Neural Information Processing Systems
 Overcomingcatastrophic forgetting in neural networks,2017, Proceedings of the National Academy of Sciences
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Gradient episodic memory for continual learning,2017, InAdvances in Neural Information Processing Systems
 Architecture search of dynamic cellsfor semantic video segmentation,2020, In The IEEE Winter Conference on Applications of ComputerVision
 Continuallifelong learning with neural networks: A review,2019, Neural Networks
 Efficient neural architecture searchvia parameters sharing,2018, In International Conference on Machine Learning
 On network designspaces for visual recognition,2019, In Proceedings of the IEEE International Conference on ComputerVision
 Regularized evolution for imageclassifier architecture search,2019, In Proceedings of the AAAI conference on artificial intelligence
 icarl:Incremental classifier and representation learning,2017, In Proceedings of the IEEE conference onComputer Vision and Pattern Recognition
 Experiencereplay for continual learning,2019, In Advances in Neural Information Processing Systems
 Progressive neural networks,2016, arXiv preprintarXiv:1606
 Textnas: A neural architecture search space tailored for textrepresentation,2019, arXiv preprint arXiv:1912
 Reinforced continual learning,2018, In Advances in Neural InformationProcessing Systems
 Lifelong learning with dynamicallyexpandable networks,2018, In International Conference on Learning Representation
 Neural architecture search with reinforcement learning,2016, arXiv preprintarXiv:1611
