title,year,conference
 Pitfalls of in-domainuncertainty estimation and ensembling in deep learning,2020, arXiv preprint arXiv:2002
 End to end learningfor self-driving cars,2016, arXiv preprint arXiv:1604
 Estimating reliability and resolution of probability forecasts through decompositionof the empirical score,2012, Climate dynamics
 On calibration of modern neuralnetworks,2017, ICML
 Benchmarking neural network robustness to common cor-ruptions and perturbations,2019, ICLR
 Deep anomaly detection with outlierexposure,2019, ICLR
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Calibrated structured prediction,2015, In Advances in NeuralInformation Processing Systems
 Verified uncertainty calibration,2019, In Advances inNeural Information Processing Systems
 Trainable calibration measures for neural networksfrom kernel mean embeddings,2018, In International Conference on Machine Learning
 Simple and scalable predic-tive uncertainty estimation using deep ensembles,2017, In Advances in neural information processingsystems
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Neural network calibration for medical imagingclassification using dca regularization,2020, In ICML UDL
 Posterior calibration and exploratory analysis for naturallanguage processing models,2015, EMNLP
 Predicting good probabilities with supervised learn-ing,2005, In Proceedings of the 22nd international conference on Machine learning
 Measur-ing calibration in deep learning,2019, In CVPR Workshops
 Probabilistic outputs for support vector machines and comparisons to regularizedlikelihood methods,1999, Advances in large margin classifiers
 Uncertainty quantification and deep ensembles,2020, arXivpreprint arXiv:2007
 Confidence-calibrated adversarial training: Gener-alizing to unseen attacks,2020, ICML 2020 workshop on Uncertainty Robustness in Deep Learning
 Cali-brating deep convolutional gaussian processes,2019, In The 22nd International Conference on ArtificialIntelligence and Statistics
 Obtaining calibrated probability estimates from decision treesand naive bayesian classifiers,2001, In Icml
 Wide residual networks,2016, arXiv preprintarXiv:1605
 mixup: Beyond empiricalrisk minimization,2018, ICLR
