title,year,conference
 Uncertainty-aware learning fromdemonstration using mixture density networks with sampling-free variance modeling,2018, In 2018IEEE International Conference on Robotics and Automation (ICRA)
 Deep Learning for Classical Japanese Literature,2018, 12 2018
 EMNIST: an extension ofMNIST to handwritten letters,2017, 2 2017
 Approximation by superpositions of a sigmoidal function,1989, Mathematics of Control
 Dropout as a Bayesian Approximation: Representing ModelUncertainty in Deep Learning,2016, In Maria Florina Balcan and Kilian Q Weinberger (eds
 A Theoretically Grounded Application of Dropout in RecurrentNeural Networks,2016, In D D Lee
 Practical variational inference for neural networks,2011, In Advances in neural informationprocessing systems
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In Francis Bach and David Blei (eds
 Simple and scalable predictiveuncertainty estimation using deep ensembles,2017, In I
 Uncertainty estimation for deep neural object detectorsin safety-critical applications,2018, In 2018 21st International Conference on Intelligent TransportationSystems (ITSC)
 Gradient-based learning applied todocument recognition,0018, Proceedings of the IEEE
 Adaptive active learning for image classification,2013, In the IEEE Conferenceon Computer Vision and Pattern Recognition
 Probabilistic outputs for support vector machines and comparisons to regularizedlikelihood methods,1999, In ADVANCES IN LARGE MARGIN CLASSIFIERS
 Sampling-Free Epistemic Uncertainty Estimation Using Approximated Variance Propagation,2019, In The IEEEInternational Conference on Computer Vision (ICCV)
 Feed-forward propagation in probabilistic neural networkswith categorical and max layers,2019, In International Conference on Learning Representations
 Deep active learning: Unified andprincipled method for query and training,1308, In Silvia Chiappa and Roberto Calandra (eds
 Bayesian Uncertainty Estimation for BatchNormalized Deep Networks,2018, In Proceedings of the 35th International Conference on MachineLearning
 Natural-parameter networks: A class of probabilisticneural networks,2016, In Advances in Neural Information Processing Systems
 Cyber-Physical Systems,2009, Computing Research News
 Deterministic variational inference for robust bayesian neural networks,2019, InInternational Conference on Learning Representations
 Fashion-MNIST: a Novel Image Dataset for Bench-marking Machine Learning Algorithms,2017, 8 2017
