title,year,conference
 Adversarial attacks and defences competition,2018, InThe NIPS’17 Competition: Building Intelligent Systems
 Sequicity:Simplifying task-oriented dialogue systems with single sequence-to-sequence architectures,2018, InProceedings of the 56th Annual Meeting of the Association for Computational Linguistics
 End-to-end task-completion neural dialogue systems,2017, In Proceedings of the Eighth International Joint Conferenceon Natural Language Processing
 Mem2seq: Effectively incorporating knowl-edge bases into end-to-end task-oriented dialog systems,2018, In Proceedings of the 56th AnnualMeeting of the Association for Computational Linguistics
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Theoretical impediments to machine learning with seven sparks from the causal revo-lution,2018, In Proceedings of the Eleventh ACM International Conference on Web Search and DataMining
 Refuel: Exploring sparse featuresin deep reinforcement learning for fast disease diagnosis,2018, In Advances in Neural InformationProcessing Systems
 Inquire and diagnose:Neural symptom checking ensemble using deep reinforcement learning,2016, In Proceedings of NIPSWorkshop on Deep Reinforcement Learning
 Deep reinforcement learning with double q-learning,2016, In AAAI
 Global-to-local memory pointer networksfor task-oriented dialogue,2019, ICLR
 End-to-endknowledge-routed relational dialogue system for automatic diagnosis,2019, AAAI
