title,year,conference
 Graph-to-sequence learning using gated graphneural networks,2018, In Proceedings of the 56th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Reinforcement learning based graph-to-sequencemodel for natural question generation,2019, In International Conference on Learning Representations
 The role of under-standing in solving word problems,1988, Cognitive psychology
 Automatic item generation via frame semantics: Natural lan-guage generation of math word problems,2003, 2003
 Unified language model pre-training for natural language understandingand generation,2019, In Advances in Neural Information Processing Systems
 Learning to ask: Neural question generation for readingcomprehension,2017, arXiv preprint arXiv:1705
 Question generation from sql queries improves neural semantic parsing,2018, In Proceedingsof the 2018 Conference on Empirical Methods in Natural Language Processing
 Linking life experiences to classroom math,1996, 1996
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 A theme-rewriting approach for generating algebra word problems,2016, In Proceedings of the 2016 Conferenceon Empirical Methods in Natural Language Processing
 Gated graph sequence neuralnetworks,2015, arXiv preprint arXiv:1511
 Rouge: A package for automatic evaluation of summaries,2004, In Text summarizationbranches out
 A multi-language platform for generating algebraicmathematical word problems,2019, In 2019 14th Conference on Industrial and Information Systems(ICIIS)
 Generating natural questions about an image,2016, In Proceedings of the 54th AnnualMeeting of the Association for Computational Linguistics (Volume 1: Long Papers)
 Recent advances in neural ques-tion generation,2019, arXiv preprint arXiv:1905
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting of the Associationfor Computational Linguistics
 Exploring the needs and interests offifth graders for personalized math word problem generation,2019, In Proceedings of the 18th ACMInternational Conference on Interaction Design and Children
 Gated graph convolutional recurrent neuralnetworks,2019, In 2019 27th European Signal Processing Conference (EUSIPCO)
 Byte pair encoding: A text compression scheme that acceleratespattern matching,1999, Technical report
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Dimensionally guided synthesis of mathematical word problems,2016, InIJCAI
 T-cvae: transformer-based conditioned variational autoencoderfor story completion,2019, In Proceedings of the 28th International Joint Conference on ArtificialIntelligence
 Generating mathematical word problems,2011, In 2011 AAAI Fall symposium series
 Teaching machines to ask ques-tions,2018, In IJCAI
 Generating multi-hop reasoning questionsto improve machine reading comprehension,2020, In Proceedings of The Web Conference 2020
 Paragraph-level neural question generationwith maxout pointer and gated self-attention networks,2018, In Proceedings of the 2018 Conferenceon Empirical Methods in Natural Language Processing
 Towards generating math word problems from equations andtopics,2019, In Proceedings of the 12th International Conference on Natural Language Generation
 Sequential copying networks,2018, arXiv preprintarXiv:1807
