title,year,conference
 Averaged-dqn: Variance reduction and stabilizationfor deep reinforcement learning,2017, In Proceedings of the 34th International Conference on MachineLearning
 Soft actor-critic: Off-policymaximum entropy deep reinforcement learning with a stochastic actor,2018, In ICML
 On the convergence of stochastic iterative dynamicprogramming algorithms,1994, Neural Computation
 Actor-critic algorithms,1999, In Advances in Neural InformationProcessing Systems
 Maxmin q-learning: Controllingthe estimation bias of q-learning,2020, In ICLR
 Continuous control with deep reinforcement learning,2015, CoRR
 Action-dependent controlvariates for policy optimization via stein identity,2018, In 6th International Conference on LearningRepresentations
 High-dimensional continuous control using generalized advantage estimation,2016, In Proceedings of theInternational Conference on Learning Representations (ICLR)
 Deterministic policy gradient algorithms,2014, In ICML
 Issues in using function approximation for reinforcementlearning,1993, In Michael Mozer
 Double q-learning,2010, In Advances in Neural Information Processing Systems23: 24th Annual Conference on Neural Information Processing Systems 2010
 An adaptive optimal controller for discrete-time markov environments,1977, Informationand Control
