title,year,conference
 Leveraged non-stationary gaussian process regression forautonomous robot navigation,2015, In 2015 IEEE International Conference on Robotics and Automation(ICRA)
 Gaussian process modelswith parallelization and gpu acceleration,2014, In arXiv
 Modelling pedestrian trajectory patterns with gaussianprocesses,2009, In 2009 IEEE 12th International Conference on Computer Vision Workshops
 Self-supervised videorepresentation learning with odd-one-out networks,2017, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition (CVPR)
 Distributed variational inference in sparsegaussian process regression and latent variable models,2014, In arXiv
 Vehicle trajectory prediction with gaussian processregression in connected vehicle environment?,2018, In 2018 IEEE Intelligent Vehicles Symposium (IV)
 A bayesian analysis of kriging,1993, Technometrics
 Learning from unlabelled videos using contrastive predictive neural 3dmapping,2020, In arXiv
 Momentum contrast forunsupervised visual representation learning,2020, In arXiv
 Gaussian processes for big data,2013, In arXiv
 On simulation and trajectoryprediction with gaussian process dynamics,2020, 2020
 Parametric gaussian process regressors,2019, arXiv
 Obstacle-aware adaptiveinformative path planning for uav-based target search,2019, In arXiv
 Distributed representationsof words and phrases and their compositionality,2013, In C
 Shuffle and learn: unsupervised learning usingtemporal order verification,2016, In European Conference on Computer Vision
 Learning word embeddings efficiently with noise-contrastiveestimation,2013, In Advances in neural information processing systems
 Gaussian processes for machine learning,2006, MIT Press
 Occam’s razor,2001, In In Advances in NeuralInformation Processing Systems 13
 Time-contrastive networks: Self-supervised learning from video,2018, In 2018 IEEE International Conferenceon Robotics and Automation (ICRA)
 Exact gaussian processes on a million data points,2019, In arXiv
 Thoughts on massively scalablegaussian processes,2015, In arXiv
 Stochastic variationaldeep kernel learning,2016, In arXiv
 Diverse trajectory forecasting with determinantal point processes,2019, In arXiv
