title,year,conference
 An introduction toMCMC for machine learning,2002, Machine Learning
 Learning near-optimal policies with bellman-residual minimization based fitted policy iteration and a single sample path,2008, Machine Learning
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Breaking the curse of dimensionality with convex neural networks,2014, CoRR
 Discriminative learning for differing trainingand test distributions,2007, In Proceedings of the 24th international conference on Machine learning
 Handbook of markov chain montecarlo,2011, CRC press
 Learning from conditional distributionsvia dual embeddings,2016, CoRR
 SBEED:Convergent reinforcement learning with nonlinear function approximation,2018, In Proceedings of the35th International Conference on Machine Learning (ICML)
 Doubly robust policy evaluation and learning,2011, InProceedings of the 28th International Conference on Machine Learning (ICML)
 Real analysis and probability,2002, Cambridge University Press
 Dataset shift in machine learning,2008, In J
 Fundamentals of QueueingTheory,2018, Wiley Series in Probability and Statistics
 Sphere packing numbers for subsets of the Boolean n-cube with bounded Vapnik-Chervonenkis dimension,1995, J
 Doubly robust off-policy value evaluation for reinforcement learning,2016, InProceedings of the 33rd International Conference on Machine Learning (ICML)
 Minmax optimization: Stable limit points ofgradient descent ascent are locally optimal,2019, arXiv preprint arXiv:1902
 Algorithms for stochastic optimization with expectation con-straints,2016, arXiv preprint arXiv:1604
 Deeper inside PageRank,2004, Internet Mathematics
 Mmd gan: To-wards deeper understanding of moment matching network,2017, InI
 Adversariallearning of a sampler based on an unnormalized distribution,2019, arXiv preprint arXiv:1901
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 On gradient descent ascent for nonconvex-concaveminimax problems,2019, CoRR
 Breaking the curse of horizon: Infinite-horizon off-policy estimation,2018, In Advances in Neural Information Processing Systems 31 (NIPS)
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 Integral probability metrics and their generating classes of functions,1997, Advances in AppliedProbability
 DualDICE: Behavior-agnostic estimationof discounted stationary distribution corrections,2019, In Advances in Neural Information ProcessingSystems
 Robust stochastic approximation approachto stochastic programming,2009, SIAM J
 Estimating divergence functionals and the likelihoodratio by penalized convex risk minimization,2008, In Advances in Neural Information ProcessingSystems 20
 f-gan: Training generative neural samplersusing variational divergence minimization,2016, In Advances in neural information processing systems
 Off-policy temporal-difference learningwith funtion approximation,2001, In Proceedings of the 18th Conference on Machine Learning (ICML)
 A-nice-mc: Adversarial training for mcmc,2017, InAdvances in Neural Information Processing Systems
 Learning from logged implicit explo-ration data,2010, In Advances in Neural Information Processing Systems
 Direct importanceestimation with model selection and its application to covariate shift adaptation,2008, In Advances inNeural Information Processing Systems 20
 Reinforcement Learning: An Introduction,1998, MIT Press
 An analysis of temporal-difference learning with functionapproximation,1997, IEEE Transactions on Automatic Control
 Learning to draw samples: With application to amortized mle forgenerative adversarial learning,2016, arXiv preprint arXiv:1611
 Optimal and adaptive off-policy evaluationin contextual bandits,2017, In ICML
 Reinforcement ranking,2013, arXiv preprint arXiv:1303
 Rates of convergence of empirical processes for mixing sequences,1994, Annals of Probability
