title,year,conference
 Learning stochastic recurrent networks,2014, arXiv preprintarXiv:1411
 Weight uncertainty inneural networks,2015, arXiv preprint arXiv:1505
 Large-scale machine learning with stochastic gradient descent,2010, In Proceedings ofCOMPSTAT
 A recurrent latent variable model for sequential data,2015, CoRR
 Generating sequences with recurrent neural networks,2013, arXiv preprint arXiv:1308
 New extension of the kalman filter to nonlinear systems,1997, InAeroSense’97
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Deep Kalman filters,2015, arXiv preprintarXiv:1511
 Statistical inference for dynamical systems: Areview,2015, Statistics Surveys
 Stochastic backpropagation and approxi-mate inference in deep generative models,2014, In Tony Jebara and Eric P
 Variational inference with normalizing flows,2015, arXivpreprint arXiv:1505
 Learning multilevel distributed representations forhigh-dimensional sequences,2007, In Marina Meila and Xiaotong Shen (eds
 A note on the evaluation of generativemodels,2015, arXiv preprint arXiv:1511
 An unsupervised ensemble learning method for nonlinear dynamicstate-space models,2002, Neural computation
 Embed to control:A locally linear latent dynamics model for control from raw images,2015, In Advances in NeuralInformation Processing Systems
