title,year,conference
 Lambertian reflectance and linear subspaces,2003, PAMI
 Laplacian eigenmaps for dimensionality reduction and data representation,2003, Neuralcomputation
 Why deep learning works: A manifold disentanglement perspective,2015, 2015
 Deep nets for local manifold learning,2016, ArXivPrePrint:1607
 Approximation by superpositions of a sigmoidal function,1989, Mathematics of control
 Nonlinear metric learning with deep convolutional neural network for faceverification,2015, In J
 Video-based face recognition using probabilistic appearancemanifolds,2003, In CVPR
 Deep learning from temporal coherence in video,2009, In ICML
 Dimensionality reduction by learning an invariant mapping,2006, In CVPR
 Nonlinear dimensionality reduction by locally linear embedding,2000, Science
 Representation benefits of deep feedforward networks,2015, ArXivpreprint: 1509
 A global geometric framework for nonlinear dimensionalityreduction,2000, Science
 Deep learning via semi-supervised embedding,2008, In ICML
 Deep metric learning for person re-identification,2014, InICPR
