title,year,conference
 Tensorflow: Large-scale machinelearning on heterogeneous distributed systems,2016, arXiv preprint arXiv:1603
 Strongly-typed recurrent neural networks,2016, In ICML
 Learning end-to-end goal-oriented dialog,2016, arXiv preprintarXiv:1605
 Learning phrase representations using rnn encoder-decoder forstatistical machine translation,2014, In EMNLP
 Adaptive subgradient methods for online learning andstochastic optimization,2011, JMLR
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In JMLR
 Teaching machines to read and comprehend,2015, In NIPS
 The goldilocks principle: Readingchildren’s books with explicit memory representations,2016, In ICLR
 Long short-term memory,1997, Neural computation
 Ask me anything: Dynamic memory networks for naturallanguage processing,2016, In ICML
 Gated end-to-end memory networks,2016, arXiv preprint arXiv:1610
 Knowledge in Action,2001, MIT Press
 Mctest: A challenge dataset for theopen-domain machine comprehension of text,2013, In EMNLP
 Memory networks,2015, In ICLR
