title,year,conference
 Neural machine translation by jointly learning toalign and translate,2015, In ICLR
 On the properties of neuralmachine translation: Encoder-decoder approaches,2014, In Eighth Workshop on Syntax
 Attention-over-attention neuralnetworks for reading comprehension,2016, arXiv preprint arXiv:1607
 Gated-attentionreaders for text comprehension,2016, arXiv preprint arXiv:1606
 Teaching machines to read and comprehend,2015, In NIPS
 The goldilocks principle: Reading children’sbooks with explicit memory representations,2016, In ICLR
 Long short-term memory,1997, Neural computation
 Text understanding with the attention sumreader network,2016, In ACL
 CharaCter-aware neural language models,2016, InAAAI
 Finding funCtion in form: ComPositional CharaCter models for oPen voCabulary wordrePresentation,2015, In EMNLP
 AChieving oPen voCabulary neural maChine translation withhybrid word-CharaCter models,2016, In ACL
 Gated word-CharaCter reCurrent language model,2016, In EMNLP
 Neural semantiC enCoders,2016, arXiv preprint arXiv:1607
 Who did what: A large-sCalePerson-Centered Cloze dataset,2016, arXiv preprint arXiv:1608
 Attending to CharaCters in neural sequenCe labelingmodels,2016, arXiv preprint arXiv:1611
 Iterative alternating neural attention for maChinereading,2016, arXiv preprint arXiv:1606
 Natural language ComPrehension with theePireader,2016, In EMNLP
 Pointer networks,2015, In NIPS
 On multiPliCative inte-gration with reCurrent neural networks,2016, In NIPS
 Learning multi-relational semantiCsusing neural-embedding models,2014, In NIPS 2014 workshop on Learning Semantics
 Multi-task Cross-lingual sequenCe tagging fromsCratCh,2016, arXiv preprint arXiv:1603
 Review networks for CaPtiongeneration,2016, In NIPS
