title,year,conference
 Automatic text scoring using neuralnetworks,2016, In Assocation for Computational Lingustics
 Ask the gru: Multi-task learning for deeptext recommendations,2016, In ACM international conference on Recommender Systems (RecSys)
 Wikireading: A novel large-scale language understandingtask over wikipedia,2016, In Association for Computational Linguistics
 Long short-term memory,1997, Neural computation
 Exploring thelimits of language modeling,2016, arXiv preprint arXiv:1602
 Visualizing and understanding recurrent neuralnetworks,2016, In ICLR Workshop
 Convolutional neural networks for sentence classification,2014, arXiv preprintarXiv:1408
 Key-value memory networks for directly reading documents,2016, In Empirical Methods forNatural Language Processing
 Recursive deeP models for semantic comPositionality over asentiment treebank,2013, In EMNLP
 Character-level convolutional networks for text clas-sification,2015, In Advances in Neural Information Processing Systems
