title,year,conference
 The effects of hyperparameters on sgd training of neural networks,2015, arXiv:1508
 Mxnet: A flexible and efficient machine learning library for heterogeneous distributedsystems,2015, arXiv:1512
 cudnn: Efficient primitives for deep learning,2014, arXiv:1410
 Deep learning withCotS hpc systems,2013, In Proceedings Ofthe 30th international conference on machine learning
 Large scale distributed deep networks,2012, In NIPS
 Firecaffe: near-linear accelera-tion of deep neural network training on compute clusters,2016, In CVPR
 Fast algorithms for convolutional neural networks,2016, In CVPR
 Network in network,2013, arXiv preprint arXiv:1312
 Unsupervised representation learning with deep convolutionalgenerative adversarial networks,2015, arXiv preprint arXiv:1511
 Very deep convolutional networks for large-scale image recognition,2014, CoRR
 Going deeper with convolutions,2015, In CVPR
 Rethinking theinception architecture for computer vision,2015, arXiv preprint arXiv:1512
 Fastconvolutional nets with fbfft: A gpu performance evaluation,2015, In ICLR
 Minimizing development and maintenance costs in supporting persistentlyoptimized BLAS,2005, Software: Practice and Experience
 Butterfly mixing: Accelerating incremental-update algorithms on clusters,2013, InSIAM Conf
