title,year,conference
 Input convex neural networks,2016, arXiv preprintarXiv:1609
 Greedy layer-wisetraining of deep networks,2007, Conference on Neural Information Processing Systems
 Theano:a CPU and GPU math expression compiler,2010, Python for Scientific Computing Conference(SciPy)
 Reliably learning the ReLUin polynomial time,2016, arXiv preprint arXiv:1611
 Deep Learning,2016, MIT Press
 Improper deepkernels,2016, International Conference on Artificial Intelligence and Statistics
 A fast learning algorithm for deepbelief nets,2006, Neural computation
 Batch normalization: Accelerating deep network trainingby reducing internal covariate shift,2015, International Conference on Machine Learning
 Cutting-plane training ofstructural SVMs,2009, Machine Learning
 Adam: A method for stochastic optimization,2015, InternationalConference on Learning Representations
 Learning multiple layers of features from tiny images,2009, Technical report
 Block-coordinateFrank-Wolfe optimization for structural SVMs,2013, International Conference on MachineLearning
 Difference targetpropagation,2015, Joint European Conference on Machine Learning and Knowledge Discoveryin Databases
 Optimizing neural networks with Kronecker-factoredapproximate curvature,2015, International Conference on Machine Learning
 Training deep and recurrent networks with hessian-freeoptimization,2012, Neural Networks: Tricks of the Trade
 On the expressibility of piecewise-linear continuous functions as the difference oftwo piecewise-linear convex functions,1986, Springer Berlin Heidelberg
 Partial linearizationbased optimization for multi-class SVM,2016, European Conference on Computer Vision
 Learning representations byback-propagating errors,1986, Nature
 A multi-plane block-coordinateFrank-Wolfe algorithm for training structural SVMs with a costly max-oracle,2015, Conferenceon Computer Vision and Pattern Recognition
 Pegasos: Primal estimated sub-gradient solver for SVM,2009, International Conference on Machine Learning
 Very deep convolutional networks for large-scaleimage recognition,2015, International Conference on Learning Representations
 Supportvector machine learning for interdependent and structured output spaces,2004, InternationalConference on Machine Learning
 ADADELTA: an adaptive learning rate method,2012, CoRR
 Convexified convolutional neuralnetworks,2016, arXiv preprint arXiv:1609
