title,year,conference
 Tensorflow: Large-scale machinelearning on heterogeneous distributed systems,2016, arXiv preprint arXiv:1603
 Agglomerative clustering of a search engine query log,2000, InProceedings of the sixth ACM SIGKDD international conference on Knowledge discovery anddata mining
 Large-scale machine learning with stochastic gradient descent,2010, In Proceedings ofCOMPSTAT’2010
 Discovering adversarialexamples with momentum,2017, arXiv preprint arXiv:1710
 Improving neural networks by preventing co-adaptation of feature detectors,2012, arXiv preprintarXiv:1207
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Learning multiple layers of features from tiny images,2009, 2009
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Learning algorithms for classifica-tion: A comparison on handwritten digit recognition,1995, Neural networks: the statistical mechanicsperspective
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Large-margin softmax loss for convolu-tional neural networks,2016, In ICML
 Deep face recognition,2015, In BMVC
 Overview of the face recognition grand chal-lenge,2005, In Computer vision and pattern recognition
 Contrastive-center loss for deep neural networks,2017, arXiv preprintarXiv:1707
 Facenet: A unified embedding for facerecognition and clustering,2015, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Deep learning face representation by jointidentification-verification,2014, In Advances in neural information processing systems
 Deepface: Closing the gap tohuman-level performance in face verification,2014, In Proceedings of the IEEE conference on computervision and pattern recognition
 A discriminative feature learning approachfor deep face recognition,2016, In European Conference on Computer Vision
 Learning face representation from scratch,2014, arXivpreprint arXiv:1411
 Joint face detection and alignment usingmultitask cascaded convolutional networks,2016, IEEE Signal Processing Letters
