title,year,conference
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 On the propertiesof neural machine translation: Encoder-decoder approaches,2014, arXiv preprint arXiv:1409
 Learning phrase representations using rnn encoder-decoderfor statistical machine translation,2014, In Proceedings of the 2014 Conference on Empirical Methodsin Natural Language Processing (EMNLP)
 A convolutional encoder modelfor neural machine translation,2016, arXiv preprint arXiv:1611
 Convolutionalsequence to sequence learning,2017, arXiv preprint arXiv:1705
 Lstm:A search space odyssey,2017, IEEE transactions on neural networks and learning systems
 Hypercolumns for objectsegmentation and fine-grained localization,2015, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Long short-term memory,1997, Neural computation
 Densely connectedconvolutional networks,2016, arXiv preprint arXiv:1608
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Imagenet classification with deep convo-lutional neural networks,2012, In F
 Effective approaches to attention-based neural machine translation,2015, In Proceedings of the 2015 Conference on Empirical Methodsin Natural Language Processing
 Recurrent models of visual attention,2014, InAdvances in neural information processing systems
 Abstractive text summarizationusing sequence-to-sequence rnns and beyond,2016, arXiv preprint arXiv:1602
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting on association forcomputational linguistics
 How to construct deeprecurrent neural networks,2013, arXiv preprint arXiv:1312
 A neural attention model for abstractivesentence summarization,2015, arXiv preprint arXiv:1509
 Neural machine translation of rare words withsubword units,2016, In ACL
 Going deeper with convolutions,2015, InProceedings of the IEEE conference on computer vision and pattern recognition
 Attention is all you need,2017, CoRR
 Grammar as a foreign language,2015, In C
 Deep neural machine translation withlinear associative unit,2017, In ACL
 Aggregated resid-ual transformations for deep neural networks,2016, CoRR
 Adadelta: an adaptive learning rate method,2012, arXiv preprint arXiv:1212
 Architectural complexity measures of recurrent neural netWorks,2016, In Advancesin Neural Information Processing Systems
 Deep recurrent models With fast-forWardconnections for neural machine translation,2016, Transactions of the Association for ComputationalLinguistics
 RecurrenthighWay netWorks,2017, In Doina Precup and Yee Whye Teh (eds
