title,year,conference
 Tensorflow: Large-scale machinelearning on heterogeneous distributed systems,2016, arXiv preprint arXiv:1603
 Measuring neural net robustness with constraints,2016, 2016
 Dimensionality reduction as a defenseagainst evasion attacks on machine learning classifiers,2017, 2017
 Adversarial examples are not easily detected: Bypassing tendetection methods,2017, arXiv preprint arXiv:1705
 Towards evaluating the robustness of neural networks,2017, InSecurity and Privacy (SP)
 Early methods for detecting adversarial images,2017, 2017
 Detecting adversarialsamples from artifacts,2017, arXiv preprint arXiv:1703
 Adversarial and clean data are not twins,2017, arXivpreprint arXiv:1704
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Towards deep neural network architectures robust to adversarialexamples,2014, Computer Science
 Learning with a strong adver-sary,2015, Computer Science
 Robust convolutional neural networksunder adversarial noise,2015, Computer Science
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Learning multiple layers of features from tiny images,2009, 2009
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Adversarial examples detection in deep networks with convolutional filterstatistics,2016, 2016
 On detecting adversarialperturbations,2017, 2017a
 On detecting adversarialperturbations,2017, stat
 The limitations of deep learning in adversarial settings,2015, pp
 Understanding adversarial training: Increasinglocal stability of neural nets through robust optimization,2015, Computer Science
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Deep inside convolutional networks: Vi-sualising image classification models and saliency maps,2013, arXiv preprint arXiv:1312
 Striving forsimplicity: The all convolutional net,2014, arXiv preprint arXiv:1412
 Going deeper with convolutions,2015, InProceedings of the IEEE conference on computer vision and pattern recognition
 Visualizing and understanding convolutional networks,2014, InEuropean conference on computer vision
 Improving the robustness of deepneural networks via stability training,2016, In Computer Vision and Pattern Recognition
 Learning deepfeatures for discriminative localization,2016, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
